timestamp,Delay,Detector,LC,MM,MMInterp,MPC,MultiViewTracker,Planner,TL,TS,Detector_D,Detector_P,Entron,LC_D,LC_P,MAIN,MMInterp_D,MMInterp_P,MM_D,MM_P,MPC_D,MPC_P,MultiViewTracker_D,MultiViewTracker_P,Planner_D,Planner_P,TL_D,TL_P,TS_D,TS_P
1752570461.036505,507.000000,133.747208,77.905792,162.505310,18.834515,17.355789,15.772576,186.405746,25.012688,14.120288,8.271977,13.587852,38.643906,6.848967,12.836017,48.244442,7.059135,53.094017,7.186974,15.471597,7.714949,57.617661,8.198225,63.401184,0.000000,20.158052,9.052042,39.979710,8.905230,70.820084
1752570461.075222,507.000000,129.399765,77.905792,162.178558,18.834515,17.319040,15.772576,186.538193,25.012688,14.120288,8.400722,13.945604,39.797993,6.848967,12.836017,48.264053,7.059135,53.094017,7.186974,15.471597,7.684581,57.739918,8.198225,63.401184,0.000000,20.158052,9.052042,39.979710,8.905230,70.820084
1752570461.127580,508.000000,129.399765,77.200798,162.013794,18.834515,17.319040,16.048101,186.054855,22.306107,12.945612,8.400722,13.945604,39.907337,6.789117,12.953234,48.255451,7.059135,53.094017,7.186974,15.471597,7.684581,57.739918,8.307938,62.312668,0.000000,20.158052,9.294605,44.830772,9.090011,77.246254
1752570461.162874,507.000000,128.917770,77.200798,162.578415,18.379833,16.975500,16.048101,184.324493,22.306107,12.945612,8.400722,13.945604,39.165043,6.789117,12.953234,48.232960,7.059135,53.094017,7.072958,15.443484,7.684581,57.739918,8.307938,62.312668,0.000000,20.781712,9.294605,44.830772,9.090011,77.246254
1752570461.218665,507.000000,125.474701,77.200798,161.524368,18.379833,16.975500,15.557435,183.543015,21.906660,12.734848,8.287891,14.107149,38.659355,6.789117,12.953234,48.227039,7.070868,54.407455,7.072958,15.443484,7.844181,58.908428,8.307938,62.312668,0.000000,20.781712,9.294605,44.830772,9.090011,77.246254
1752570461.275597,507.000000,125.356102,76.845551,161.524368,18.379833,16.975500,15.557435,183.855255,21.906660,12.734848,8.287891,14.107149,38.471054,6.869888,13.013115,48.040043,7.070868,54.407455,7.072958,15.443484,7.844181,58.908428,8.242038,64.277946,0.000000,20.781712,8.983953,45.648216,8.825312,78.524689
1752570461.314305,505.000000,125.356102,76.845551,164.398788,18.122509,16.975500,15.557435,184.748978,21.906660,12.734848,8.287891,14.107149,39.026913,6.869888,13.013115,48.191139,7.051887,55.179996,7.107183,15.079180,7.844181,58.908428,8.242038,64.277946,0.000000,20.329298,8.983953,45.648216,8.825312,78.524689
1752570461.367612,504.000000,124.823029,76.477867,163.775314,18.122509,17.121754,15.557435,185.167221,18.976810,11.311492,8.013763,14.038250,38.515060,6.623923,13.075679,48.192623,7.051887,55.179996,7.107183,15.079180,6.872733,58.405235,8.242038,64.277946,0.000000,20.329298,8.851171,52.695892,8.674627,88.405670
1752570461.409299,502.000000,124.362587,76.477867,163.021713,18.122509,17.121754,15.610777,179.537445,18.976810,11.311492,8.013763,14.038250,38.536877,6.623923,13.075679,48.113117,7.051887,55.179996,7.107183,15.079180,6.872733,58.405235,7.929136,64.058311,0.000000,23.114523,8.851171,52.695892,8.674627,88.405670
1752570461.456029,500.000000,124.175011,76.477867,162.292252,18.302128,17.044052,15.610777,180.025742,18.976810,11.311492,8.013763,14.075315,38.536877,6.623923,13.075679,48.196323,7.130099,54.638458,7.213217,15.258965,7.187402,58.671494,7.929136,64.058311,0.000000,23.114523,8.851171,52.695892,8.674627,88.405670
1752570461.492300,500.000000,121.535767,76.477867,162.290543,18.302128,17.044052,15.419492,179.968857,18.976810,11.311492,8.098616,14.075315,36.891979,6.623923,13.075679,48.201740,7.130099,54.638458,7.213217,15.258965,7.187402,58.671494,8.026165,64.852982,0.000000,23.114523,8.851171,52.695892,8.674627,88.405670
1752570461.536369,499.000000,122.292229,76.618301,163.231445,18.302128,17.044052,15.419492,176.462616,18.976810,11.311534,8.098616,14.075315,38.680187,6.715132,13.051712,48.172539,7.130099,54.638458,7.213217,15.258965,7.187402,58.671494,8.026165,64.852982,0.000000,25.286938,8.851171,52.695892,8.637066,88.405342
1752570461.590892,498.000000,122.041702,76.618301,163.478287,18.302128,17.044052,15.419492,176.144196,19.010483,11.311534,8.098616,14.125124,38.680187,6.715132,13.051712,48.057690,7.130099,54.638458,7.181976,15.201707,7.187402,58.671494,8.026165,64.852982,0.000000,25.286938,8.800719,52.602558,8.637066,88.405342
1752570461.633535,498.000000,123.015869,76.618301,163.853195,18.975023,17.763304,15.161761,177.206894,19.010483,11.311534,8.067356,14.125124,38.702900,6.715132,13.051712,47.869579,7.054057,52.700859,7.181976,15.201707,7.224231,56.295834,7.998935,65.955399,0.000000,25.286938,8.800719,52.602558,8.637066,88.405342
1752570461.682613,499.000000,122.902351,77.156609,163.523285,18.975023,17.763304,15.161761,173.050461,21.951841,11.311534,8.067356,14.125124,37.803425,6.778152,12.960652,48.014702,7.054057,52.700859,7.181976,15.201707,7.224231,56.295834,7.998935,65.955399,0.000000,28.514675,8.507843,45.554264,8.637066,88.405342
1752570461.739442,498.000000,122.253944,77.156609,165.035568,18.975023,17.788103,15.161761,173.085144,21.951841,13.227068,8.067356,14.125124,40.491344,6.778152,12.960652,48.068840,7.054057,52.700859,7.158335,14.920251,7.221657,56.217346,7.998935,65.955399,0.000000,28.514675,8.507843,45.554264,8.287424,75.602547
1752570461.777082,498.000000,124.613205,77.156609,165.541580,19.029476,17.788103,15.161761,173.520111,21.951841,13.227068,8.067356,13.669587,42.973621,6.778152,12.960652,48.116470,7.060540,52.550053,7.158335,14.920251,7.221657,56.217346,7.998935,65.955399,0.000000,28.514675,8.507843,45.554264,8.287424,75.602547
1752570461.822223,498.000000,124.086540,77.426865,165.400131,19.029476,17.788103,15.161761,173.470993,21.951841,13.227068,7.867851,13.669587,42.973621,6.645288,12.915414,48.163506,7.060540,52.550053,7.158335,14.920251,7.221657,56.217346,7.998935,65.955399,0.000000,28.514675,8.507843,45.554264,8.287424,75.602547
1752570461.871041,497.000000,124.247124,77.426865,165.808990,19.029476,17.788103,15.521823,170.820755,21.951841,13.185321,7.867851,13.669587,42.793835,6.645288,12.915414,48.138618,7.060540,52.550053,7.158335,14.920251,7.221657,56.217346,7.773592,64.425423,0.000000,30.963417,8.507843,45.554264,8.287424,75.602547
1752570461.908820,497.000000,124.247124,77.426865,165.808990,18.915060,17.859093,15.521823,170.786041,21.937532,13.185321,7.867851,13.669587,42.839748,6.645288,12.915414,48.195068,7.034622,52.867928,7.084970,14.853837,7.150783,55.993885,7.773592,64.425423,0.000000,30.963417,8.477226,45.583977,8.301164,75.841919
1752570461.959637,498.000000,125.196640,77.426865,166.742523,18.915060,17.859093,15.521823,171.046707,21.937532,13.185321,7.867851,13.494436,44.377243,6.645288,12.915414,48.221973,7.034622,52.867928,7.084970,14.853837,7.150783,55.993885,7.773592,64.425423,0.000000,30.963417,8.477226,45.583977,8.301164,75.841919
1752570462.001101,497.000000,124.759155,77.984390,166.742523,18.915060,17.859093,15.508104,168.974731,20.999495,12.665375,8.002875,13.494436,41.279709,6.719275,12.823079,48.349644,7.034622,52.867928,7.084970,14.853837,7.150783,55.993885,7.956432,64.482414,0.000000,33.359585,8.909789,47.620193,8.557497,78.955421
1752570462.062845,497.000000,124.759155,77.984390,166.131241,18.915060,17.634495,15.508104,168.957291,20.999495,12.665375,8.002875,13.494436,40.690147,6.719275,12.823079,48.442432,7.034622,52.867928,7.092764,14.838645,7.129550,56.707043,7.956432,64.482414,0.000000,33.359585,8.909789,47.620193,8.557497,78.955421
1752570462.116605,498.000000,126.602173,77.197388,167.263458,19.135893,17.634495,14.749033,170.486557,20.999495,12.665375,7.909086,13.227841,39.869560,6.653427,12.953806,48.341923,7.007836,52.257820,7.092764,14.838645,7.129550,56.707043,7.975659,67.801056,0.000000,33.359585,8.909789,47.620193,8.557497,78.955421
1752570462.174326,500.000000,126.602173,77.197388,168.458160,19.135893,17.634495,14.749033,168.449646,23.570818,13.951334,7.909086,13.227841,43.677071,6.653427,12.953806,48.332233,7.007836,52.257820,7.092764,14.838645,7.129550,56.707043,7.975659,67.801056,0.000000,34.988205,8.520396,42.425343,8.254255,71.677734
1752570462.220695,499.000000,126.473625,77.197388,167.515213,19.135893,17.697126,14.749033,168.409760,23.570818,13.951334,7.909086,13.227841,42.630711,6.653427,12.953806,48.150677,7.007836,52.257820,7.092764,14.838645,7.112976,56.506348,7.975659,67.801056,0.000000,34.988205,8.520396,42.425343,8.254255,71.677734
1752570462.257600,498.000000,126.569267,77.197388,166.496338,19.135893,17.697126,14.749033,169.228165,23.570818,13.951334,7.909086,13.227841,39.249138,6.653427,12.953806,48.133915,7.007836,52.257820,6.921867,14.902462,7.112976,56.506348,7.975659,67.801056,0.000000,34.988205,8.520396,42.425343,8.254255,71.677734
1752570462.310044,498.000000,129.805359,77.197388,166.621414,18.951637,17.697126,14.749033,169.404083,23.570818,13.951334,7.909086,12.684847,45.187500,6.653427,12.953806,48.095295,6.914494,52.765892,6.921867,14.902462,7.112976,56.506348,7.975659,67.801056,0.000000,34.648064,8.520396,42.425343,8.254255,71.677734
1752570462.353220,495.000000,128.863052,77.804214,166.621414,18.951637,17.697126,14.429667,167.774918,18.050831,12.749802,7.830504,12.684847,43.008850,6.558894,12.852774,48.069527,6.914494,52.765892,6.921867,14.902462,7.112976,56.506348,7.844008,69.301666,0.000000,34.648064,8.550703,55.399113,8.280893,78.432594
1752570462.391124,495.000000,128.863052,77.804214,167.242355,19.785770,17.601597,14.429667,167.205017,18.050831,12.749802,7.830504,12.684847,41.282143,6.558894,12.852774,48.075329,6.914494,52.765892,7.057235,14.975059,6.961660,56.813026,7.844008,69.301666,0.000000,34.648064,8.550703,55.399113,8.280893,78.432594
1752570462.449572,494.000000,128.979111,77.588959,172.055954,19.785770,17.601597,14.266881,166.225754,16.914289,12.104288,7.816132,12.501939,41.351528,6.539497,12.888432,48.159554,6.995862,50.541374,7.057235,14.975059,6.961660,56.813026,7.824305,70.092407,0.000000,34.747734,8.601434,59.121609,8.346464,82.615349
1752570462.501788,494.000000,129.666290,77.588959,174.235031,19.785770,17.639399,14.266881,164.430344,16.914289,12.104288,7.816132,12.501939,39.105511,6.539497,12.888432,48.161865,6.995862,50.541374,6.666393,14.501840,7.183227,56.691277,7.824305,70.092407,0.000000,34.747734,8.601434,59.121609,8.346464,82.615349
1752570462.553722,494.000000,127.992447,77.588959,173.845886,20.393436,17.639399,14.266881,163.967789,16.914289,12.104288,7.816132,12.501939,40.310791,6.539497,12.888432,48.197094,6.995862,50.541374,6.666393,14.501840,7.183227,56.691277,7.824305,70.092407,0.000000,34.747734,8.601434,59.121609,8.346464,82.615349
1752570462.589035,496.000000,126.854805,78.200165,173.802994,20.393436,17.639399,14.254963,164.785263,16.914289,12.104288,7.768756,12.769150,43.643463,6.667243,12.787697,48.059982,6.645044,49.035385,6.666393,14.501840,7.183227,56.691277,7.769131,70.151009,0.000000,34.927036,8.601434,59.121609,8.346464,82.615349
1752570462.646853,496.000000,124.338982,78.200165,173.386826,20.393436,17.639399,14.254963,163.057312,17.453239,12.460000,7.768756,13.192972,45.125217,6.667243,12.787697,48.200027,6.645044,49.035385,6.666393,14.501840,7.183227,56.691277,7.769131,70.151009,0.000000,34.927036,8.217310,57.295952,7.951355,80.256821
1752570462.693488,495.000000,124.621574,78.200165,173.597305,20.393436,17.858934,13.841141,163.054489,17.453239,12.460000,8.059060,13.192972,44.382431,6.667243,12.787697,48.198177,6.645044,49.035385,6.666393,14.501840,6.924810,55.994385,8.075002,72.248383,0.000000,34.927036,8.217310,57.295952,7.951355,80.256821
1752570462.741223,496.000000,122.954002,78.200165,176.135162,20.393436,17.858934,13.841141,162.762238,17.433969,12.494596,8.059060,13.489750,44.891197,6.667243,12.787697,48.124916,6.645044,49.035385,6.657447,14.091639,6.924810,55.994385,8.075002,72.248383,0.000000,34.927036,8.410199,57.359283,8.100767,80.034599
1752570462.785269,497.000000,122.414650,78.200165,174.464096,21.065546,17.858934,13.794801,161.352325,17.433969,12.494596,8.101323,13.489750,44.891197,6.667243,12.787697,48.123844,6.646770,47.470879,6.657447,14.091639,6.924810,55.994385,8.095688,72.491081,0.000000,35.745094,8.410199,57.359283,8.100767,80.034599
1752570462.827851,498.000000,122.817291,76.874496,174.429153,21.065546,17.858934,13.794801,160.425354,17.295738,12.461855,8.101323,13.489750,44.003269,6.743363,13.008215,48.039825,6.646770,47.470879,6.657447,14.091639,6.924810,55.994385,8.095688,72.491081,0.000000,35.745094,8.585435,57.817711,8.293694,80.244873
1752570462.907363,498.000000,122.817291,76.874496,178.919891,21.065546,17.858934,13.794801,160.314972,17.295738,12.461855,8.101323,13.489750,42.101124,6.743363,13.008215,48.062946,6.646770,47.470879,6.737102,13.252966,6.924810,55.994385,8.095688,72.491081,0.000000,35.745094,8.585435,57.817711,8.293694,80.244873
1752570462.956245,499.000000,125.267662,77.090126,178.407501,23.169659,17.758066,13.652862,159.598160,17.295738,12.461855,8.073181,13.374208,42.555519,6.746899,12.971830,47.959869,6.735372,43.159893,6.737102,13.252966,6.903211,56.312435,8.070995,73.244720,0.000000,36.006466,8.585435,57.817711,8.293694,80.244873
1752570463.009710,499.000000,125.267662,77.090126,185.572922,23.169659,17.758066,13.652862,159.509750,17.313831,12.485076,8.073181,13.374208,39.983467,6.746899,12.971830,47.979195,6.735372,43.159893,6.737102,13.252966,6.903211,56.312435,8.070995,73.244720,0.000000,36.006466,8.585435,57.817711,8.293694,80.244873
1752570463.060732,500.000000,125.715752,76.585449,185.502441,23.494188,17.758993,13.652862,159.007614,17.313831,12.485076,8.073181,13.269288,39.023254,6.746899,12.971830,48.028000,6.761590,42.563717,6.752286,12.284799,6.927007,56.309498,8.070995,73.244720,0.000000,36.006466,8.453539,57.757290,8.208098,80.095627
1752570463.096488,500.000000,127.752747,76.585449,186.644852,23.494188,17.758993,13.195177,158.356323,17.063696,12.347896,8.073181,13.269288,37.999012,6.794770,13.057311,48.020588,6.761590,42.563717,6.752286,12.284799,6.927007,56.309498,8.070995,73.244720,0.000000,36.244957,8.453539,57.757290,8.208098,80.095627
1752570463.148666,501.000000,126.701653,76.585449,185.811127,23.494188,17.758993,13.195177,157.795883,17.063696,12.347896,7.918524,13.456977,42.973026,6.794770,13.057311,48.072868,6.761590,42.563717,6.752286,12.284799,6.927007,56.309498,7.926539,75.785263,0.000000,36.244957,7.936221,58.603951,7.837869,80.985458
1752570463.184495,501.000000,126.617851,76.585449,183.017319,22.895834,17.743120,13.064753,159.003815,16.171629,11.735168,8.698239,13.456977,44.275051,6.794770,13.057311,48.090313,6.858494,43.676067,6.821329,12.688515,7.031053,56.359875,8.659262,76.541824,0.000000,36.244957,8.775546,61.836689,8.693748,85.213951
1752570463.259240,501.000000,126.617851,76.585449,181.045822,22.895834,17.743120,13.064753,159.236603,16.171629,11.735168,8.698239,13.456977,42.986095,6.794770,13.057311,48.167206,6.858494,43.676067,6.821329,12.688515,7.031053,56.359875,8.659262,76.541824,0.000000,36.098778,8.775546,61.836689,8.693748,85.213951
1752570463.301743,501.000000,124.950584,77.217522,181.045822,22.895834,17.743120,12.860373,158.498566,16.171629,11.735168,8.501927,13.432787,37.935001,6.823775,12.950428,48.182404,6.858494,43.676067,6.821329,12.688515,7.031053,56.359875,8.508180,77.758240,0.000000,36.098778,8.775546,61.836689,8.693748,85.213951
1752570463.350569,502.000000,124.950584,77.217522,180.549957,22.895834,17.289114,12.860373,159.379974,16.189337,11.735168,8.501927,13.432787,38.397991,6.823775,12.950428,48.272655,6.858494,43.676067,6.842932,12.768854,7.028051,57.839867,8.508180,77.758240,0.000000,35.752136,8.621271,61.769051,8.693748,85.213951
1752570463.383435,503.000000,122.115097,76.674171,181.464310,24.242451,17.289114,12.588198,158.816788,16.096088,11.709838,8.666875,13.605678,41.415829,6.823775,12.950428,48.366386,6.819077,41.249954,6.842932,12.768854,7.028051,57.839867,8.680307,79.439491,0.000000,35.752136,8.621271,61.769051,8.511496,84.988083
1752570463.430454,504.000000,120.097412,76.674171,181.908783,24.242451,17.289114,12.588198,157.896179,16.096088,11.709838,8.666875,13.989723,42.304272,6.902234,13.042202,48.363373,6.819077,41.249954,6.842932,12.768854,7.028051,57.839867,8.680307,79.439491,0.000000,35.752136,9.027724,62.126896,9.122002,85.398277
1752570463.483824,503.000000,120.155266,76.674171,182.234940,24.242451,17.289114,12.558079,158.050583,13.778302,10.867202,8.611469,13.989723,42.304272,6.902234,13.042202,48.342571,6.819077,41.249954,6.842932,12.768854,7.028051,57.839867,8.576877,79.630013,0.000000,35.752136,9.299792,72.577881,9.316773,92.020012
1752570463.517370,502.000000,120.155266,76.674171,183.545227,25.561541,17.811348,12.558079,157.375336,13.778302,10.867202,8.611469,13.989723,41.529179,6.902234,13.042202,48.361496,6.755769,39.121273,6.769446,13.026534,7.063922,56.143982,8.576877,79.630013,0.000000,36.369259,9.299792,72.577881,9.316773,92.020012
1752570463.572328,502.000000,119.212296,76.477333,182.534485,25.561541,17.811348,12.501052,156.643204,13.778302,12.186786,8.611469,14.390073,42.527122,6.902234,13.042202,48.369003,6.755769,39.121273,6.769446,13.026534,7.063922,56.143982,8.576877,79.630013,0.000000,36.369259,9.299792,72.577881,9.316773,92.020012
1752570463.618640,502.000000,120.195168,76.477333,181.312836,25.561541,18.093216,12.501052,155.978470,13.830592,12.186786,8.683374,14.390073,41.720661,6.805927,13.075770,48.398251,6.755769,39.121273,6.769446,13.026534,7.063922,56.143982,8.656960,79.993271,0.000000,36.369259,9.248532,72.303482,9.277214,82.056091
1752570463.657923,501.000000,120.195168,76.477333,181.120117,24.892532,18.093216,12.501052,155.196976,13.830592,12.186786,8.683374,14.390073,44.487949,6.805927,13.075770,48.386612,6.887501,40.172691,6.829966,13.091719,7.053307,55.269337,8.656960,79.993271,0.000000,37.141666,9.248532,72.303482,9.277214,82.056091
1752570463.706785,502.000000,122.060089,75.722504,181.120117,24.892532,18.093216,12.501052,154.892349,13.830592,12.186786,8.683374,14.013988,45.177608,6.895353,13.206114,48.411060,6.887501,40.172691,6.829966,13.091719,7.053307,55.269337,8.656960,79.993271,0.000000,37.400120,9.248532,72.303482,9.277214,82.056091
1752570463.740640,501.000000,121.370613,75.722504,178.089127,24.703896,18.274595,12.501052,155.227020,13.830592,12.186786,8.683374,14.013988,44.973820,6.895353,13.206114,48.388893,6.887501,40.172691,6.801266,13.294544,7.053307,55.269337,8.656960,79.993271,0.000000,37.400120,9.248532,72.303482,9.277214,82.056091
1752570463.809295,500.000000,121.530190,75.722504,178.297867,24.703896,18.274595,12.543373,155.198135,12.699520,11.270073,8.683374,14.215265,43.672337,6.895353,13.206114,48.358929,6.786213,40.479446,6.801266,13.294544,7.080862,54.720772,8.656960,79.993271,0.000000,37.400120,9.248532,72.303482,9.277214,82.056091
1752570463.858044,501.000000,122.828926,77.083694,178.297867,24.703896,18.274595,12.543373,156.197418,12.699520,11.270073,8.451672,14.215265,38.427818,6.667181,12.972913,48.293785,6.786213,40.479446,6.801266,13.294544,7.080862,54.720772,8.437900,79.723373,0.000000,36.119320,8.993810,78.743134,9.063955,88.730568
1752570463.890920,501.000000,122.828926,77.083694,181.947403,24.703896,18.274595,12.543373,155.924301,12.699520,11.270073,8.451672,14.215265,37.790512,6.667181,12.972913,48.279186,6.786213,40.479446,6.790601,12.894281,7.080862,54.720772,8.437900,79.723373,0.000000,36.119320,8.993810,78.743134,9.063955,88.730568
1752570463.944049,500.000000,122.201073,77.083694,181.383926,23.768646,18.274595,12.706274,154.617050,11.288610,9.863073,8.387377,14.359884,43.025879,6.667181,12.972913,48.247917,6.796301,42.072231,6.790601,12.894281,7.080862,54.720772,8.364495,78.701279,0.000000,36.119320,8.961350,88.584869,9.031592,101.388275
1752570464.004632,501.000000,120.673843,76.777229,181.383926,23.768646,18.014997,12.706274,154.898911,11.288610,9.863073,8.387377,14.359884,43.025879,6.767348,13.024695,48.046417,6.796301,42.072231,6.790601,12.894281,6.892930,55.509304,8.364495,78.701279,0.000000,36.119320,8.961350,88.584869,9.031592,101.388275
1752570464.042675,502.000000,120.390884,76.777229,186.714172,23.768646,18.014997,12.706274,154.909348,11.288610,9.863073,8.387377,14.359884,41.207661,6.767348,13.024695,47.861244,6.796301,42.072231,6.821662,12.241171,6.892930,55.509304,8.364495,78.701279,0.000000,35.756058,8.961350,88.584869,9.031592,101.388275
1752570464.092414,501.000000,120.865860,76.777229,186.258759,24.638819,18.014997,12.610222,154.631317,11.332294,9.809053,8.397772,14.234690,42.047020,6.767348,13.024695,47.800148,6.765724,40.586361,6.821662,12.241171,6.892930,55.509304,8.386377,79.300743,0.000000,35.756058,8.937523,88.243385,9.011295,101.946632
1752570464.139332,500.000000,120.058281,76.749992,185.886093,24.638819,18.369791,12.610222,155.586319,11.332294,9.809053,8.397772,14.234690,42.047020,6.787144,13.029317,47.773079,6.765724,40.586361,6.821662,12.241171,6.828283,54.437202,8.386377,79.300743,0.000000,35.078281,8.937523,88.243385,9.011295,101.946632
1752570464.199768,499.000000,119.940994,76.749992,185.109833,24.642286,18.369791,12.610222,154.516541,11.332294,9.809053,8.397772,14.234690,41.268234,6.787144,13.029317,47.793743,6.765724,40.586361,6.854693,12.089195,6.828283,54.437202,8.386377,79.300743,0.000000,35.078281,8.937523,88.243385,9.011295,101.946632
1752570464.240527,499.000000,118.975632,75.886909,185.749008,24.642286,18.378416,12.404268,154.039368,11.296842,9.791634,8.350177,14.258493,40.413731,6.866970,13.177504,47.835152,6.827553,40.580650,6.854693,12.089195,6.828283,54.437202,8.341610,80.617409,0.000000,35.429935,8.937523,88.243385,9.011295,101.946632
1752570464.289590,499.000000,116.295128,75.886909,185.023163,24.642286,18.378416,12.404268,154.325790,11.296842,9.791634,8.350177,14.825108,40.001434,6.866970,13.177504,47.886509,6.827553,40.580650,6.854693,12.089195,6.940729,54.411652,8.341610,80.617409,0.000000,35.429935,8.949854,88.520317,9.007076,102.128006
1752570464.377615,499.000000,116.514313,75.886909,185.140411,24.349319,18.360865,12.292884,154.246826,10.515486,8.657793,8.480778,14.825108,36.783390,6.866970,13.177504,47.926254,6.893549,41.068909,6.906645,12.129045,7.007420,54.463669,8.466910,81.347878,0.000000,33.979488,9.414498,95.097839,9.552768,115.502876
1752570464.442976,500.000000,116.514313,77.000542,188.168564,24.349319,18.360865,12.292884,153.820084,10.515486,8.657793,8.480778,14.825108,37.261364,6.824281,12.986921,48.263683,6.893549,41.068909,6.953141,11.953191,7.007420,54.463669,8.466910,81.347878,0.000000,33.979488,9.414498,95.097839,9.552768,115.502876
1752570464.478119,500.000000,117.692665,76.493584,186.797485,25.234018,18.360865,12.292884,154.389084,10.515486,8.657793,8.480778,14.642569,37.302944,7.030683,13.072991,48.258743,6.840044,39.629044,6.953141,11.953191,7.007420,54.463669,8.466910,81.347878,0.000000,33.979488,9.414498,95.097839,9.552768,115.502876
1752570464.517493,499.000000,116.369255,76.493584,186.450485,25.234018,18.360804,11.767971,154.384537,9.318057,7.448848,8.477815,15.027103,40.712669,7.030683,13.072991,48.359035,6.840044,39.629044,6.953141,11.953191,6.827464,54.463848,8.484902,84.976418,0.000000,33.979488,9.433959,107.318512,9.525912,134.248947
1752570464.583639,498.000000,116.407600,76.493584,180.986969,22.610153,18.360804,11.767971,154.524994,9.318057,7.448848,8.477815,15.027103,40.227119,7.030683,13.072991,48.316750,6.937123,44.227917,6.901527,12.788351,6.827464,54.463848,8.484902,84.976418,0.000000,33.605087,9.433959,107.318512,9.525912,134.248947
1752570464.637544,499.000000,112.072479,75.874420,176.169968,22.610153,18.360804,11.767971,153.839111,9.318057,7.448848,8.477815,16.074249,36.062325,6.991350,13.179672,48.321083,6.937123,44.227917,6.901527,12.788351,6.827464,54.463848,8.484902,84.976418,0.000000,33.605087,9.433959,107.318512,9.525912,134.248947
1752570464.687706,499.000000,112.354668,75.874420,176.072800,22.610153,18.201748,11.749880,153.919052,9.318057,7.126534,8.482515,16.074249,36.413296,6.991350,13.179672,48.149433,6.937123,44.227917,6.901527,12.788351,6.771245,54.939781,8.430408,85.107254,0.000000,33.605087,9.433959,107.318512,9.309754,140.320663
1752570464.722183,499.000000,112.354668,75.874420,176.259735,22.610153,18.201748,11.749880,153.606918,9.318057,7.126534,8.482515,16.074249,35.732357,6.991350,13.179672,48.125366,6.937123,44.227917,6.901527,12.788351,6.771245,54.939781,8.430408,85.107254,0.000000,33.564068,9.433959,107.318512,9.309754,140.320663
1752570464.777329,500.000000,112.897499,75.874420,175.243073,22.753176,18.201748,11.749880,152.636856,9.583747,7.126534,8.482515,16.074249,34.408680,6.991350,13.179672,48.136833,6.937123,44.227917,6.896677,12.905438,6.771245,54.939781,8.430408,85.107254,0.000000,33.564068,8.922398,104.343323,9.309754,140.320663
1752570464.820741,500.000000,112.223396,75.957695,175.187119,22.753176,18.201748,11.773994,153.030197,9.583747,7.126534,8.404771,15.935205,35.419243,6.964853,13.165223,47.822262,6.889631,43.949909,6.896677,12.905438,6.771245,54.939781,8.347776,84.932945,0.000000,33.564068,8.922398,104.343323,9.309754,140.320663
1752570464.862361,501.000000,112.271980,75.957695,174.042511,22.753176,18.531322,11.773994,153.190399,9.573499,7.120352,8.404771,15.935205,34.834541,6.964853,13.165223,47.837673,6.889631,43.949909,6.896677,12.905438,6.708716,53.962688,8.347776,84.932945,0.000000,33.409103,9.092144,104.455017,9.275886,140.442490
1752570464.901502,501.000000,113.026093,75.957695,174.827164,22.753176,18.531322,11.773994,153.335739,9.573499,7.120352,8.404771,15.745988,35.994141,6.964853,13.165223,47.838867,6.889631,43.949909,6.896677,12.905438,6.708716,53.962688,8.347776,84.932945,0.000000,33.409103,9.092144,104.455017,9.275886,140.442490
1752570464.945685,500.000000,111.666588,75.957695,173.819855,21.610601,18.531322,11.773994,153.198242,9.573499,7.120352,8.404771,15.745988,35.625767,6.964853,13.165223,47.756008,6.850664,46.273586,6.803672,12.731727,6.708716,53.962688,8.347776,84.932945,0.000000,33.409103,9.092144,104.455017,9.275886,140.442490
1752570465.038911,499.000000,112.931107,76.067848,172.453064,21.610601,18.924282,11.732471,153.485657,10.331664,7.078658,8.542338,15.658906,36.682362,6.964853,13.165223,47.744415,6.850664,46.273586,6.803672,12.731727,6.759268,52.842163,8.489490,85.233536,0.000000,33.409103,9.337232,96.789833,9.535888,141.269714
1752570465.092468,498.000000,113.124321,76.067848,172.815414,21.997751,18.924282,11.857680,154.473480,10.723015,7.278419,8.926592,15.658906,39.939941,6.872190,13.146158,47.738777,7.019680,45.459190,7.139981,13.051443,6.759268,52.842163,8.827849,84.333527,0.000000,32.079224,9.430413,93.257355,9.636881,137.392487
1752570465.164671,500.000000,113.449615,76.067848,175.687012,20.839397,18.976944,11.857680,153.503906,10.723015,7.278419,8.926592,15.658906,39.662174,6.872190,13.146158,47.929001,7.264876,47.986034,7.286550,12.903209,6.759268,52.842163,8.827849,84.333527,0.000000,32.079224,9.430413,93.257355,9.636881,137.392487
1752570465.203538,500.000000,114.714233,76.067848,175.188354,20.839397,18.976944,11.857680,154.071228,10.723015,7.278419,8.926592,15.350616,37.062580,6.872190,13.146158,48.133415,7.264876,47.986034,7.286550,12.903209,6.706435,52.695526,8.827849,84.333527,0.000000,32.079224,9.430413,93.257355,9.636881,137.392487
1752570465.246024,501.000000,114.714233,77.537521,176.469833,20.839397,18.803766,11.793647,153.472275,10.796409,7.319505,8.805839,15.350616,38.263802,6.760665,12.896981,48.236626,7.264876,47.986034,7.303555,12.772198,7.022642,53.180836,8.712567,84.791412,0.000000,32.664619,9.361435,92.623390,9.557663,136.621262
