time_stamp,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1752570470.207259,194.991,-138.345,-46.797
1752570470.217744,195.002,-138.354,-46.797
1752570470.229897,195.015,-138.366,-46.571
1752570470.237960,195.024,-138.373,-46.571
1752570470.247745,195.034,-138.382,-46.571
1752570470.257193,195.045,-138.390,-46.571
1752570470.267198,195.055,-138.399,-46.571
1752570470.285510,195.075,-138.416,-46.308
1752570470.287684,195.078,-138.418,-46.308
1752570470.297179,195.088,-138.427,-46.308
1752570470.316769,195.110,-138.444,-46.308
1752570470.316819,195.110,-138.444,-46.308
1752570470.336809,195.132,-138.462,-46.308
1752570470.347577,195.144,-138.472,-46.308
1752570470.356471,195.153,-138.480,-46.308
1752570470.366803,195.165,-138.490,-46.239
1752570470.377264,195.177,-138.499,-46.075
1752570470.377429,195.177,-138.499,-46.075
1752570470.396212,195.197,-138.516,-46.075
1752570470.406963,195.209,-138.526,-46.075
1752570470.416442,195.220,-138.534,-46.075
1752570470.427854,195.232,-138.544,-46.075
1752570470.436616,195.242,-138.552,-46.075
1752570470.447629,195.254,-138.562,-46.075
1752570470.457578,195.265,-138.571,-45.805
1752570470.466796,195.275,-138.579,-45.805
1752570470.476570,195.286,-138.588,-45.805
1752570470.487109,195.297,-138.597,-45.805
1752570470.496617,195.308,-138.606,-45.805
1752570470.506931,195.319,-138.615,-45.805
1752570470.516546,195.330,-138.624,-45.805
1752570470.526673,195.341,-138.633,-45.805
1752570470.536708,195.352,-138.642,-45.532
1752570470.547362,195.364,-138.651,-45.532
1752570470.547362,195.364,-138.651,-45.532
1752570470.565223,195.384,-138.667,-45.532
1752570470.578116,195.398,-138.679,-45.532
1752570470.588217,195.409,-138.688,-45.532
1752570470.596700,195.418,-138.695,-45.532
1752570470.606920,195.430,-138.704,-45.532
1752570470.616913,195.441,-138.713,-45.273
1752570470.626649,195.451,-138.722,-45.273
1752570470.636310,195.462,-138.731,-45.273
1752570470.646726,195.473,-138.740,-45.273
1752570470.657544,195.485,-138.750,-45.273
1752570470.666344,195.495,-138.758,-45.273
1752570470.679284,195.509,-138.769,-45.235
1752570470.686781,195.517,-138.776,-44.985
1752570470.698647,195.530,-138.786,-44.985
1752570470.707714,195.540,-138.794,-44.985
1752570470.716187,195.549,-138.802,-44.985
1752570470.727363,195.561,-138.812,-44.985
1752570470.736421,195.571,-138.820,-44.985
1752570470.747590,195.583,-138.830,-44.985
1752570470.756372,195.593,-138.838,-44.745
1752570470.767758,195.605,-138.848,-44.745
1752570470.776551,195.615,-138.856,-44.745
1752570470.786993,195.626,-138.865,-44.745
1752570470.796390,195.636,-138.873,-44.745
1752570470.807216,195.648,-138.883,-44.745
1752570470.819677,195.661,-138.894,-44.745
1752570470.819677,195.661,-138.894,-44.745
1752570470.839446,195.683,-138.912,-44.559
1752570470.839446,195.683,-138.912,-44.559
1752570470.853927,195.698,-138.925,-44.559
1752570470.866847,195.712,-138.936,-44.559
1752570470.876621,195.722,-138.945,-44.559
1752570470.886919,195.733,-138.954,-44.559
1752570470.896443,195.742,-138.962,-44.559
1752570470.910374,195.757,-138.974,-44.456
1752570470.916137,195.763,-138.979,-44.349
1752570470.926546,195.774,-138.988,-44.349
1752570470.936198,195.784,-138.996,-44.349
1752570470.946784,195.794,-139.006,-44.349
1752570470.956417,195.804,-139.014,-44.349
1752570470.968960,195.818,-139.025,-44.349
1752570470.976098,195.825,-139.031,-44.349
1752570470.986422,195.836,-139.041,-44.349
1752570470.996226,195.846,-139.049,-44.157
1752570471.006318,195.856,-139.058,-44.157
1752570471.016224,195.866,-139.067,-44.157
1752570471.026184,195.876,-139.075,-44.157
1752570471.036525,195.887,-139.084,-44.157
1752570471.047021,195.897,-139.093,-44.157
1752570471.056810,195.907,-139.102,-44.157
1752570471.067005,195.917,-139.110,-44.157
1752570471.079351,195.929,-139.121,-43.996
1752570471.087698,195.938,-139.128,-43.996
1752570471.096684,195.946,-139.136,-43.996
1752570471.108376,195.958,-139.146,-43.996
1752570471.116309,195.966,-139.153,-43.996
1752570471.126608,195.976,-139.162,-43.996
1752570471.136163,195.985,-139.170,-43.868
1752570471.146820,195.996,-139.180,-43.868
1752570471.156047,196.005,-139.188,-43.868
1752570471.168433,196.017,-139.199,-43.868
1752570471.176243,196.024,-139.205,-43.868
1752570471.188589,196.036,-139.216,-43.868
1752570471.195974,196.043,-139.223,-43.868
1752570471.206659,196.053,-139.232,-43.868
1752570471.216257,196.063,-139.240,-43.868
1752570471.226584,196.072,-139.249,-43.726
1752570471.236072,196.081,-139.258,-43.726
1752570471.246999,196.092,-139.267,-43.726
1752570471.256327,196.100,-139.275,-43.726
1752570471.266725,196.110,-139.285,-43.726
1752570471.276203,196.119,-139.293,-43.726
1752570471.286805,196.129,-139.302,-43.726
1752570471.298320,196.140,-139.312,-43.629
1752570471.306678,196.147,-139.319,-43.629
1752570471.318099,196.158,-139.329,-43.629
1752570471.330528,196.169,-139.340,-43.629
1752570471.337153,196.175,-139.346,-43.629
1752570471.347991,196.185,-139.355,-43.629
1752570471.359914,196.195,-139.365,-43.629
1752570471.368445,196.203,-139.373,-43.629
1752570471.379248,196.213,-139.382,-43.603
1752570471.387120,196.220,-139.389,-43.603
1752570471.397391,196.229,-139.397,-43.603
1752570471.407262,196.237,-139.406,-43.603
1752570471.416720,196.246,-139.414,-43.603
1752570471.427392,196.255,-139.423,-43.603
1752570471.436772,196.263,-139.431,-43.603
1752570471.447497,196.273,-139.440,-43.603
1752570471.465305,196.288,-139.455,-43.606
1752570471.469334,196.292,-139.459,-43.610
1752570471.477947,196.299,-139.466,-43.610
1752570471.487847,196.308,-139.475,-43.610
1752570471.498401,196.317,-139.484,-43.610
1752570471.508881,196.326,-139.492,-43.610
1752570471.523267,196.338,-139.504,-43.609
1752570471.528402,196.342,-139.509,-43.609
1752570471.536376,196.349,-139.515,-43.609
1752570471.546799,196.358,-139.524,-43.609
1752570471.558306,196.367,-139.534,-43.609
1752570471.567624,196.375,-139.541,-43.609
1752570471.576169,196.382,-139.548,-43.609
1752570471.585950,196.390,-139.556,-43.609
1752570471.606595,196.407,-139.573,-43.609
1752570471.616310,196.415,-139.581,-43.593
1752570471.616310,196.415,-139.581,-43.593
1752570471.626415,196.423,-139.589,-43.593
1752570471.638451,196.433,-139.599,-43.593
1752570471.656179,196.448,-139.613,-43.593
1752570471.666604,196.456,-139.622,-43.593
1752570471.676125,196.464,-139.629,-43.593
1752570471.686397,196.472,-139.638,-43.611
1752570471.696003,196.479,-139.645,-43.611
1752570471.706322,196.488,-139.653,-43.611
1752570471.716146,196.495,-139.661,-43.611
1752570471.726540,196.504,-139.669,-43.611
1752570471.736698,196.511,-139.677,-43.611
1752570471.746552,196.519,-139.685,-43.611
1752570471.756415,196.527,-139.693,-43.611
1752570471.766081,196.534,-139.700,-43.649
1752570471.777122,196.543,-139.709,-43.649
1752570471.786251,196.550,-139.716,-43.649
1752570471.796198,196.557,-139.723,-43.649
1752570471.806664,196.565,-139.731,-43.649
1752570471.816410,196.573,-139.738,-43.649
1752570471.826911,196.580,-139.746,-43.688
1752570471.836239,196.587,-139.753,-43.688
1752570471.846198,196.595,-139.761,-43.688
1752570471.856514,196.603,-139.769,-43.688
1752570471.866628,196.610,-139.776,-43.688
1752570471.876684,196.617,-139.784,-43.688
1752570471.886214,196.624,-139.791,-43.688
1752570471.896184,196.632,-139.798,-43.688
1752570471.906232,196.639,-139.805,-43.688
1752570471.916332,196.646,-139.813,-43.718
1752570471.926457,196.654,-139.820,-43.718
1752570471.936233,196.661,-139.827,-43.718
1752570471.946008,196.668,-139.834,-43.718
1752570471.956278,196.675,-139.842,-43.718
1752570471.967767,196.683,-139.850,-43.718
1752570471.976788,196.689,-139.856,-43.718
1752570471.986166,196.696,-139.863,-43.718
1752570471.996011,196.703,-139.870,-43.730
1752570472.006251,196.710,-139.878,-43.730
1752570472.016091,196.717,-139.885,-43.730
1752570472.026481,196.724,-139.892,-43.730
1752570472.036002,196.731,-139.899,-43.730
1752570472.046381,196.738,-139.906,-43.730
1752570472.056286,196.744,-139.913,-43.730
1752570472.067785,196.752,-139.921,-43.745
1752570472.076683,196.758,-139.927,-43.745
1752570472.086385,196.765,-139.934,-43.745
1752570472.096109,196.771,-139.941,-43.745
1752570472.106290,196.778,-139.948,-43.745
1752570472.116093,196.784,-139.954,-43.745
1752570472.126544,196.791,-139.962,-43.745
1752570472.136385,196.798,-139.968,-43.745
1752570472.146110,196.804,-139.975,-43.766
1752570472.156012,196.810,-139.981,-43.766
1752570472.168066,196.818,-139.990,-43.766
1752570472.176238,196.823,-139.995,-43.766
1752570472.188524,196.831,-140.003,-43.766
1752570472.196445,196.836,-140.008,-43.766
1752570472.206742,196.842,-140.015,-43.766
1752570472.219035,196.850,-140.023,-43.766
1752570472.227833,196.855,-140.029,-43.820
1752570472.236076,196.860,-140.034,-43.820
1752570472.246008,196.867,-140.041,-43.820
1752570472.257789,196.874,-140.048,-43.820
1752570472.266659,196.879,-140.054,-43.820
1752570472.276375,196.885,-140.060,-43.820
1752570472.286685,196.891,-140.067,-43.820
1752570472.297978,196.898,-140.074,-43.885
1752570472.306497,196.903,-140.079,-43.885
1752570472.316186,196.909,-140.086,-43.885
1752570472.326587,196.915,-140.092,-43.885
1752570472.337130,196.921,-140.099,-43.885
1752570472.347533,196.927,-140.105,-43.885
1752570472.357150,196.933,-140.111,-43.885
1752570472.369176,196.940,-140.119,-43.934
1752570472.376287,196.944,-140.123,-43.934
1752570472.386164,196.950,-140.129,-43.934
1752570472.396302,196.955,-140.135,-43.934
1752570472.406293,196.961,-140.142,-43.934
1752570472.416180,196.967,-140.148,-43.934
1752570472.426475,196.973,-140.154,-43.934
1752570472.436360,196.978,-140.160,-43.934
1752570472.448655,196.985,-140.167,-43.965
1752570472.456228,196.989,-140.172,-43.965
1752570472.466621,196.995,-140.178,-43.965
1752570472.476242,197.000,-140.183,-43.965
1752570472.486253,197.006,-140.189,-43.965
1752570472.496692,197.011,-140.195,-43.965
1752570472.506615,197.017,-140.201,-43.965
1752570472.516094,197.022,-140.207,-43.965
1752570472.530704,197.030,-140.215,-44.000
1752570472.536446,197.033,-140.218,-44.000
1752570472.546500,197.038,-140.224,-44.000
1752570472.555937,197.043,-140.229,-44.000
1752570472.567659,197.049,-140.236,-44.000
1752570472.577075,197.054,-140.241,-44.000
1752570472.588136,197.060,-140.248,-44.000
1752570472.596505,197.064,-140.252,-44.000
1752570472.612157,197.073,-140.261,-44.058
1752570472.616395,197.075,-140.264,-44.058
1752570472.626599,197.080,-140.269,-44.058
1752570472.636178,197.085,-140.275,-44.058
1752570472.646487,197.090,-140.280,-44.058
1752570472.656440,197.096,-140.286,-44.058
1752570472.666950,197.101,-140.292,-44.058
1752570472.680653,197.108,-140.299,-44.116
1752570472.687006,197.111,-140.303,-44.116
1752570472.698115,197.117,-140.309,-44.116
1752570472.708189,197.122,-140.314,-44.116
1752570472.717333,197.127,-140.319,-44.116
1752570472.727198,197.132,-140.325,-44.116
1752570472.737258,197.137,-140.330,-44.116
1752570472.747204,197.142,-140.335,-44.116
1752570472.760946,197.148,-140.343,-44.149
1752570472.768330,197.152,-140.347,-44.149
1752570472.777017,197.156,-140.351,-44.149
1752570472.787553,197.162,-140.357,-44.149
1752570472.797609,197.167,-140.362,-44.149
1752570472.807683,197.172,-140.368,-44.149
1752570472.817137,197.176,-140.373,-44.149
1752570472.833089,197.184,-140.381,-44.181
1752570472.836672,197.186,-140.383,-44.181
1752570472.847534,197.191,-140.389,-44.181
1752570472.856985,197.196,-140.394,-44.181
1752570472.867234,197.201,-140.399,-44.181
1752570472.876296,197.205,-140.404,-44.181
1752570472.886795,197.210,-140.409,-44.181
1752570472.898446,197.216,-140.415,-44.181
1752570472.915442,197.224,-140.424,-44.250
1752570472.916569,197.225,-140.425,-44.250
1752570472.926770,197.230,-140.430,-44.250
1752570472.937835,197.235,-140.436,-44.250
1752570472.956025,197.244,-140.445,-44.250
1752570472.956556,197.244,-140.445,-44.250
1752570472.976030,197.253,-140.455,-44.250
1752570472.986615,197.258,-140.461,-44.250
1752570472.996135,197.263,-140.466,-44.310
1752570473.006442,197.267,-140.471,-44.310
1752570473.016247,197.272,-140.476,-44.310
1752570473.016247,197.272,-140.476,-44.310
1752570473.036603,197.282,-140.486,-44.310
1752570473.046574,197.286,-140.491,-44.310
1752570473.056488,197.291,-140.496,-44.310
1752570473.066838,197.296,-140.501,-44.310
1752570473.076403,197.300,-140.505,-44.328
1752570473.086873,197.305,-140.511,-44.333
1752570473.086873,197.305,-140.511,-44.333
1752570473.106363,197.314,-140.520,-44.333
1752570473.116005,197.318,-140.525,-44.333
1752570473.126441,197.323,-140.530,-44.333
1752570473.135958,197.327,-140.535,-44.341
1752570473.146023,197.332,-140.540,-44.341
1752570473.156308,197.337,-140.545,-44.341
1752570473.165690,197.341,-140.549,-44.341
1752570473.177835,197.346,-140.555,-44.341
1752570473.185394,197.350,-140.559,-44.341
1752570473.197087,197.355,-140.564,-44.341
1752570473.206202,197.359,-140.569,-44.341
1752570473.219848,197.366,-140.575,-44.376
1752570473.226649,197.369,-140.579,-44.376
1752570473.236852,197.373,-140.584,-44.376
1752570473.246272,197.378,-140.588,-44.376
1752570473.256312,197.382,-140.593,-44.376
1752570473.266586,197.387,-140.598,-44.376
1752570473.277323,197.392,-140.603,-44.376
1752570473.286320,197.396,-140.607,-44.376
1752570473.299174,197.402,-140.614,-44.398
1752570473.306537,197.405,-140.617,-44.433
1752570473.317088,197.410,-140.622,-44.433
1752570473.326814,197.414,-140.627,-44.433
1752570473.336083,197.419,-140.631,-44.433
1752570473.346181,197.423,-140.636,-44.433
1752570473.356498,197.428,-140.641,-44.433
1752570473.367922,197.433,-140.647,-44.433
1752570473.376002,197.437,-140.651,-44.462
1752570473.384945,197.441,-140.655,-44.462
1752570473.396239,197.446,-140.660,-44.462
1752570473.404950,197.450,-140.664,-44.462
1752570473.416851,197.456,-140.670,-44.462
1752570473.426577,197.460,-140.675,-44.462
1752570473.436141,197.464,-140.679,-44.462
1752570473.445382,197.469,-140.683,-44.462
1752570473.458479,197.475,-140.690,-44.460
1752570473.466162,197.478,-140.693,-44.460
1752570473.476236,197.483,-140.698,-44.460
1752570473.486211,197.487,-140.703,-44.460
1752570473.497285,197.492,-140.708,-44.460
1752570473.506286,197.496,-140.712,-44.460
1752570473.520494,197.503,-140.719,-44.461
1752570473.525557,197.505,-140.721,-44.461
1752570473.536229,197.510,-140.726,-44.461
1752570473.545348,197.515,-140.730,-44.461
1752570473.556489,197.520,-140.735,-44.461
1752570473.566519,197.524,-140.740,-44.461
1752570473.576123,197.529,-140.745,-44.461
1752570473.587122,197.534,-140.750,-44.461
1752570473.599926,197.540,-140.756,-44.461
1752570473.608563,197.544,-140.760,-44.487
1752570473.616745,197.548,-140.764,-44.487
1752570473.625157,197.552,-140.768,-44.487
1752570473.636382,197.557,-140.773,-44.487
1752570473.645218,197.561,-140.777,-44.487
1752570473.656456,197.567,-140.782,-44.487
1752570473.666576,197.571,-140.787,-44.487
1752570473.676808,197.576,-140.792,-44.487
1752570473.688962,197.582,-140.797,-44.510
1752570473.696690,197.585,-140.801,-44.510
1752570473.707570,197.590,-140.806,-44.510
1752570473.716194,197.595,-140.810,-44.510
1752570473.725713,197.599,-140.814,-44.510
1752570473.736690,197.604,-140.819,-44.510
1752570473.745333,197.608,-140.824,-44.510
1752570473.756433,197.614,-140.829,-44.510
1752570473.766383,197.619,-140.833,-44.510
1752570473.781147,197.626,-140.840,-44.489
1752570473.785474,197.628,-140.842,-44.489
1752570473.796256,197.633,-140.848,-44.489
1752570473.805968,197.638,-140.852,-44.489
1752570473.823176,197.646,-140.860,-44.480
1752570473.825338,197.647,-140.861,-44.454
1752570473.836326,197.652,-140.866,-44.454
1752570473.845997,197.657,-140.871,-44.454
1752570473.856441,197.662,-140.876,-44.454
1752570473.866882,197.667,-140.881,-44.454
1752570473.877406,197.672,-140.886,-44.454
1752570473.886775,197.677,-140.890,-44.454
1752570473.903390,197.685,-140.898,-44.439
1752570473.906563,197.687,-140.900,-44.438
1752570473.916559,197.691,-140.904,-44.438
1752570473.927460,197.697,-140.909,-44.438
1752570473.945034,197.706,-140.918,-44.438
1752570473.945034,197.706,-140.918,-44.438
1752570473.958987,197.712,-140.924,-44.438
1752570473.977510,197.722,-140.933,-44.438
1752570473.983516,197.725,-140.936,-44.448
1752570473.988337,197.727,-140.938,-44.452
1752570473.997944,197.732,-140.943,-44.452
1752570474.005098,197.735,-140.946,-44.452
1752570474.017149,197.741,-140.952,-44.452
1752570474.024972,197.745,-140.956,-44.452
1752570474.044947,197.755,-140.965,-44.452
1752570474.044947,197.755,-140.965,-44.452
1752570474.062641,197.764,-140.974,-44.442
1752570474.067192,197.766,-140.976,-44.442
1752570474.085141,197.775,-140.984,-44.442
1752570474.085675,197.775,-140.985,-44.442
1752570474.104701,197.784,-140.994,-44.442
1752570474.104701,197.784,-140.994,-44.442
1752570474.125296,197.795,-141.004,-44.442
1752570474.125296,197.795,-141.004,-44.442
1752570474.144321,197.804,-141.013,-44.399
1752570474.144321,197.804,-141.013,-44.399
1752570474.165058,197.814,-141.023,-44.399
1752570474.166405,197.815,-141.023,-44.399
1752570474.185121,197.824,-141.032,-44.399
1752570474.185121,197.824,-141.032,-44.399
1752570474.196674,197.830,-141.038,-44.399
1752570474.206239,197.835,-141.043,-44.399
1752570474.225889,197.845,-141.052,-44.369
1752570474.226885,197.845,-141.053,-44.349
1752570474.245509,197.855,-141.062,-44.349
1752570474.256625,197.860,-141.067,-44.349
1752570474.264680,197.864,-141.071,-44.349
1752570474.276157,197.870,-141.077,-44.349
1752570474.284857,197.874,-141.081,-44.349
1752570474.296227,197.880,-141.086,-44.349
1752570474.304994,197.885,-141.091,-44.349
1752570474.316289,197.890,-141.096,-44.347
1752570474.324935,197.895,-141.101,-44.347
1752570474.336560,197.901,-141.106,-44.347
1752570474.344546,197.905,-141.110,-44.347
1752570474.356338,197.911,-141.116,-44.347
1752570474.367033,197.916,-141.121,-44.352
1752570474.376853,197.921,-141.126,-44.365
1752570474.385540,197.926,-141.131,-44.365
1752570474.396377,197.931,-141.136,-44.365
1752570474.405072,197.936,-141.140,-44.365
1752570474.416296,197.942,-141.146,-44.365
1752570474.425028,197.946,-141.150,-44.365
1752570474.436895,197.952,-141.156,-44.365
1752570474.445664,197.957,-141.161,-44.365
1752570474.456509,197.963,-141.166,-44.351
1752570474.466258,197.968,-141.171,-44.351
1752570474.476611,197.973,-141.176,-44.351
1752570474.487168,197.979,-141.182,-44.351
1752570474.496514,197.984,-141.187,-44.351
1752570474.505443,197.989,-141.191,-44.351
1752570474.516499,197.994,-141.197,-44.351
1752570474.527493,198.000,-141.203,-44.300
1752570474.535986,198.005,-141.207,-44.300
1752570474.544828,198.010,-141.212,-44.300
1752570474.556549,198.016,-141.218,-44.300
1752570474.566798,198.021,-141.223,-44.300
1752570474.576677,198.027,-141.228,-44.300
1752570474.586282,198.032,-141.233,-44.300
1752570474.597050,198.038,-141.239,-44.300
1752570474.605219,198.042,-141.243,-44.300
1752570474.616845,198.049,-141.250,-44.284
1752570474.625739,198.054,-141.255,-44.275
1752570474.638952,198.061,-141.262,-44.275
1752570474.644358,198.064,-141.265,-44.275
1752570474.657595,198.071,-141.272,-44.275
1752570474.667124,198.077,-141.277,-44.275
1752570474.679669,198.084,-141.284,-44.280
1752570474.684599,198.087,-141.287,-44.284
1752570474.696620,198.093,-141.293,-44.284
1752570474.704882,198.098,-141.298,-44.284
1752570474.716377,198.105,-141.304,-44.284
1752570474.724882,198.110,-141.309,-44.284
1752570474.736331,198.116,-141.315,-44.284
1752570474.746529,198.122,-141.321,-44.281
1752570474.759602,198.130,-141.329,-44.281
1752570474.768854,198.135,-141.334,-44.281
1752570474.779158,198.141,-141.340,-44.281
1752570474.789580,198.147,-141.346,-44.281
1752570474.796643,198.151,-141.350,-44.281
1752570474.808390,198.158,-141.357,-44.281
1752570474.817995,198.164,-141.362,-44.281
1752570474.826162,198.168,-141.367,-44.281
1752570474.838956,198.176,-141.375,-44.265
1752570474.844053,198.179,-141.378,-44.258
1752570474.856411,198.186,-141.385,-44.258
1752570474.863934,198.191,-141.390,-44.258
1752570474.876269,198.198,-141.397,-44.258
1752570474.885645,198.204,-141.403,-44.258
1752570474.898327,198.212,-141.410,-44.258
1752570474.904337,198.215,-141.414,-44.258
1752570474.918539,198.224,-141.423,-44.252
1752570474.930926,198.231,-141.430,-44.249
1752570474.936691,198.235,-141.434,-44.238
1752570474.945171,198.240,-141.439,-44.238
1752570474.956379,198.247,-141.446,-44.238
1752570474.966920,198.253,-141.453,-44.238
1752570474.976347,198.259,-141.459,-44.238
1752570474.985366,198.265,-141.464,-44.238
1752570474.996349,198.272,-141.471,-44.237
1752570475.005913,198.278,-141.477,-44.237
1752570475.018830,198.286,-141.485,-44.237
1752570475.023852,198.289,-141.489,-44.237
1752570475.036485,198.297,-141.497,-44.237
1752570475.043889,198.301,-141.501,-44.237
1752570475.056548,198.310,-141.510,-44.237
1752570475.071428,198.319,-141.519,-44.259
1752570475.076665,198.322,-141.523,-44.259
1752570475.083716,198.327,-141.527,-44.259
1752570475.096807,198.335,-141.536,-44.259
1752570475.104434,198.340,-141.541,-44.259
1752570475.116634,198.348,-141.549,-44.259
1752570475.123618,198.352,-141.553,-44.259
1752570475.137114,198.361,-141.562,-44.287
1752570475.143918,198.365,-141.567,-44.287
1752570475.159812,198.376,-141.578,-44.287
1752570475.166369,198.380,-141.582,-44.287
1752570475.177041,198.387,-141.589,-44.287
1752570475.183962,198.391,-141.594,-44.287
1752570475.196938,198.400,-141.603,-44.287
1752570475.203744,198.404,-141.608,-44.287
1752570475.220528,198.416,-141.619,-44.301
1752570475.223586,198.418,-141.621,-44.301
1752570475.243623,198.431,-141.635,-44.301
1752570475.243623,198.431,-141.635,-44.301
1752570475.263611,198.444,-141.649,-44.301
1752570475.263611,198.444,-141.649,-44.301
1752570475.277151,198.453,-141.659,-44.301
1752570475.284316,198.458,-141.664,-44.301
1752570475.303720,198.471,-141.678,-44.307
1752570475.303720,198.471,-141.678,-44.307
1752570475.323647,198.485,-141.692,-44.307
1752570475.323647,198.485,-141.692,-44.307
1752570475.343673,198.499,-141.707,-44.307
1752570475.343673,198.499,-141.707,-44.307
1752570475.363678,198.513,-141.722,-44.307
1752570475.365394,198.515,-141.723,-44.307
1752570475.383974,198.528,-141.737,-44.347
1752570475.383974,198.528,-141.737,-44.347
1752570475.403851,198.542,-141.753,-44.347
1752570475.413805,198.550,-141.760,-44.347
1752570475.423706,198.557,-141.768,-44.347
1752570475.423706,198.557,-141.768,-44.347
1752570475.443688,198.572,-141.784,-44.347
1752570475.454386,198.580,-141.793,-44.356
1752570475.463624,198.587,-141.800,-44.420
1752570475.463624,198.587,-141.800,-44.420
1752570475.484181,198.602,-141.817,-44.420
1752570475.493509,198.609,-141.824,-44.420
1752570475.503665,198.617,-141.833,-44.420
1752570475.503665,198.617,-141.833,-44.420
1752570475.524493,198.634,-141.850,-44.466
1752570475.536713,198.643,-141.860,-44.492
1752570475.543466,198.649,-141.866,-44.492
1752570475.556107,198.659,-141.877,-44.492
1752570475.565327,198.666,-141.885,-44.492
1752570475.565327,198.666,-141.885,-44.492
1752570475.583676,198.681,-141.901,-44.492
1752570475.596296,198.692,-141.912,-44.492
1752570475.603651,198.698,-141.919,-44.492
1752570475.608924,198.702,-141.923,-44.540
1752570475.623788,198.714,-141.936,-44.540
1752570475.636602,198.725,-141.948,-44.540
1752570475.643394,198.730,-141.954,-44.540
1752570475.656202,198.741,-141.965,-44.540
1752570475.663296,198.747,-141.972,-44.540
1752570475.663296,198.747,-141.972,-44.540
1752570475.683976,198.765,-141.990,-44.540
1752570475.696705,198.775,-142.002,-44.594
1752570475.704172,198.782,-142.009,-44.607
1752570475.718585,198.795,-142.023,-44.607
1752570475.723385,198.799,-142.027,-44.607
1752570475.737054,198.811,-142.041,-44.607
1752570475.743364,198.817,-142.047,-44.607
1752570475.757743,198.830,-142.060,-44.632
1752570475.764964,198.836,-142.067,-44.734
1752570475.776421,198.846,-142.078,-44.734
1752570475.784141,198.853,-142.086,-44.734
1752570475.796664,198.864,-142.098,-44.734
1752570475.803878,198.871,-142.105,-44.734
1752570475.816781,198.882,-142.118,-44.734
1752570475.828140,198.893,-142.129,-44.797
1752570475.836759,198.900,-142.137,-44.808
1752570475.843446,198.907,-142.144,-44.808
1752570475.858456,198.920,-142.159,-44.808
1752570475.863588,198.925,-142.164,-44.808
1752570475.876598,198.937,-142.177,-44.808
1752570475.884060,198.944,-142.184,-44.808
1752570475.896317,198.955,-142.197,-44.808
1752570475.908382,198.967,-142.209,-44.812
1752570475.916376,198.974,-142.217,-44.814
1752570475.923646,198.981,-142.225,-44.814
1752570475.936589,198.993,-142.238,-44.814
1752570475.943869,199.000,-142.246,-44.814
1752570475.956738,199.013,-142.259,-44.814
1752570475.965093,199.021,-142.268,-44.814
1752570475.976457,199.032,-142.280,-44.814
1752570475.985874,199.041,-142.289,-44.832
1752570475.996274,199.051,-142.300,-44.832
1752570476.003780,199.058,-142.308,-44.832
1752570476.016125,199.070,-142.321,-44.832
1752570476.023725,199.077,-142.329,-44.832
1752570476.036961,199.090,-142.343,-44.832
1752570476.043276,199.097,-142.350,-44.832
1752570476.056596,199.110,-142.365,-44.832
1752570476.066888,199.120,-142.376,-44.942
1752570476.077021,199.131,-142.387,-44.942
1752570476.083253,199.137,-142.394,-44.942
1752570476.096417,199.150,-142.409,-44.942
1752570476.103532,199.157,-142.417,-44.942
1752570476.116636,199.171,-142.431,-44.942
1752570476.123222,199.178,-142.439,-44.942
1752570476.136457,199.191,-142.453,-44.942
1752570476.142940,199.198,-142.461,-45.088
1752570476.156478,199.212,-142.476,-45.088
1752570476.164678,199.220,-142.485,-45.088
1752570476.176661,199.233,-142.499,-45.088
1752570476.185425,199.242,-142.509,-45.088
1752570476.196885,199.254,-142.522,-45.088
1752570476.205298,199.263,-142.532,-45.088
1752570476.216662,199.275,-142.546,-45.088
1752570476.226213,199.285,-142.557,-45.170
1752570476.236686,199.296,-142.569,-45.238
1752570476.245062,199.305,-142.579,-45.238
1752570476.257391,199.318,-142.593,-45.238
1752570476.263222,199.324,-142.600,-45.238
1752570476.276404,199.338,-142.616,-45.238
1752570476.283399,199.346,-142.624,-45.238
1752570476.296227,199.359,-142.640,-45.238
1752570476.305070,199.369,-142.651,-45.319
1752570476.316815,199.382,-142.665,-45.319
1752570476.323513,199.389,-142.673,-45.319
1752570476.336913,199.404,-142.689,-45.319
1752570476.343128,199.410,-142.697,-45.319
1752570476.356396,199.425,-142.713,-45.319
1752570476.371532,199.442,-142.732,-45.349
1752570476.376347,199.447,-142.738,-45.364
1752570476.383217,199.454,-142.746,-45.364
1752570476.396345,199.469,-142.762,-45.364
1752570476.403202,199.476,-142.771,-45.364
1752570476.423163,199.498,-142.795,-45.364
1752570476.432832,199.509,-142.807,-45.364
1752570476.436416,199.513,-142.811,-45.364
1752570476.450350,199.528,-142.829,-45.449
1752570476.463263,199.543,-142.844,-45.449
1752570476.463263,199.543,-142.844,-45.449
1752570476.483073,199.565,-142.869,-45.449
1752570476.483252,199.565,-142.869,-45.449
1752570476.503357,199.588,-142.894,-45.449
1752570476.503357,199.588,-142.894,-45.449
1752570476.522877,199.610,-142.918,-45.449
1752570476.530627,199.618,-142.928,-45.588
1752570476.542732,199.632,-142.943,-45.588
1752570476.542732,199.632,-142.943,-45.588
1752570476.563622,199.656,-142.969,-45.588
1752570476.566197,199.659,-142.972,-45.588
1752570476.582951,199.678,-142.993,-45.588
1752570476.582951,199.678,-142.993,-45.588
