time_stamp,x_acc,y_acc,z_acc,x_acc_bias,y_acc_bias,z_acc_bias,pitch,roll,yaw,pitch_std,roll_std,yaw_std,x_gyro,y_gyro,z_gyro,x_gyro_bias,y_gyro_bias,z_gyro_bias,x_mag,y_mag,z_mag,sensor_time_counter,operation_mode,linear_acceleration_enabled,turn_switch_enabled
1752570437.872682,0.586612,0.076253,-9.881212,0.000000,0.000000,0.000000,0.340416,-2.330073,82.869545,0.000000,0.000000,0.000000,-0.024093,0.046029,-0.322119,0.172913,0.034524,-0.154156,-5.528499,0.068647,-5.472111,6023170,3,1,0
1752570437.882682,0.512601,0.319952,-9.973229,0.000000,0.000000,0.000000,0.338947,-2.331646,82.868401,0.000000,0.000000,0.000000,0.089499,-0.259106,-0.251832,0.172913,0.034524,-0.154156,-5.450046,0.071098,-5.467207,6023180,3,1,0
1752570437.892682,0.299334,0.481019,-9.742203,0.000000,0.000000,0.000000,0.334994,-2.331589,82.867340,0.000000,0.000000,0.000000,0.257127,-0.364945,-0.325674,0.172913,0.034524,-0.154156,-5.376496,0.071098,-5.464756,6023190,3,1,0
1752570437.902682,0.184840,0.354429,-9.527576,0.000000,0.000000,0.000000,0.331791,-2.330402,82.865356,0.000000,0.000000,0.000000,0.257197,-0.118129,-0.379074,0.172913,0.034524,-0.154156,-5.327463,0.066195,-5.464756,6023200,3,1,0
1752570437.912682,0.342863,0.264267,-9.704607,0.000000,0.000000,0.000000,0.331949,-2.330617,82.863091,0.000000,0.000000,0.000000,0.043137,0.192511,-0.385589,0.172910,0.034496,-0.154161,-5.307849,0.071098,-5.464756,6023210,3,1,0
1752570437.922682,0.561383,0.346406,-9.917010,0.000000,0.000000,0.000000,0.334914,-2.332130,82.861160,0.000000,0.000000,0.000000,0.040709,0.169267,-0.377950,0.172910,0.034496,-0.154161,-5.317656,0.098067,-5.464756,6023220,3,1,0
1752570437.932682,0.570420,0.422702,-9.826537,0.000000,0.000000,0.000000,0.334913,-2.332689,82.859261,0.000000,0.000000,0.000000,0.190126,-0.092943,-0.303932,0.172910,0.034496,-0.154161,-5.327463,0.117680,-5.467207,6023230,3,1,0
1752570437.942682,0.402372,0.439921,-9.678955,0.000000,0.000000,0.000000,0.332614,-2.332045,82.858147,0.000000,0.000000,0.000000,0.246697,-0.224811,-0.254578,0.172910,0.034496,-0.154161,-5.337269,0.149551,-5.469659,6023240,3,1,0
1752570437.952682,0.274105,0.471978,-9.721509,0.000000,0.000000,0.000000,0.330279,-2.331707,82.857437,0.000000,0.000000,0.000000,0.144728,-0.117202,-0.222317,0.172910,0.034496,-0.154161,-5.393658,0.232908,-5.474563,6023250,3,1,0
1752570437.962682,0.289509,0.491047,-9.766048,0.000000,0.000000,0.000000,0.329854,-2.332418,82.856735,0.000000,0.000000,0.000000,0.090066,0.114057,-0.231868,0.172910,0.034496,-0.154161,-5.499079,0.304006,-5.486821,6023260,3,1,0
1752570437.972682,0.440906,0.466894,-9.656883,0.000000,0.000000,0.000000,0.331491,-2.333246,82.855995,0.000000,0.000000,0.000000,0.084866,0.215741,-0.197261,0.172910,0.034496,-0.154161,-5.606952,0.313813,-5.491724,6023270,3,1,0
1752570437.982682,0.549404,0.435148,-9.654749,0.000000,0.000000,0.000000,0.332656,-2.334315,82.855827,0.000000,0.000000,0.000000,0.042135,0.036583,-0.125527,0.172910,0.034496,-0.154161,-5.675599,0.289296,-5.494175,6023280,3,1,0
1752570437.992682,0.505365,0.455527,-9.837016,0.000000,0.000000,0.000000,0.331348,-2.335742,82.856598,0.000000,0.000000,0.000000,0.052079,-0.224771,-0.046622,0.172910,0.034496,-0.154161,-5.695212,0.250070,-5.499079,6023290,3,1,0
1752570438.002682,0.340568,0.444187,-9.771163,0.000000,0.000000,0.000000,0.327966,-2.336331,82.858131,0.000000,0.000000,0.000000,0.178936,-0.337407,0.013852,0.172910,0.034496,-0.154161,-5.678051,0.201036,-5.501531,6023300,3,1,0
1752570438.012682,0.254205,0.435688,-9.451499,0.000000,0.000000,0.000000,0.324761,-2.335957,82.860107,0.000000,0.000000,0.000000,0.190707,-0.171711,0.038629,0.172904,0.034470,-0.154165,-5.643727,0.152003,-5.506434,6023310,3,1,0
1752570438.022682,0.378575,0.514852,-9.408658,0.000000,0.000000,0.000000,0.325336,-2.336040,82.862617,0.000000,0.000000,0.000000,0.054368,0.065739,0.055833,0.172904,0.034470,-0.154165,-5.589790,0.105421,-5.513789,6023320,3,1,0
1752570438.032682,0.515967,0.510311,-9.687716,0.000000,0.000000,0.000000,0.325351,-2.337698,82.864876,0.000000,0.000000,0.000000,0.001128,-0.085893,0.096074,0.172904,0.034470,-0.154165,-5.516241,0.071098,-5.521144,6023330,3,1,0
1752570438.042682,0.509176,0.371264,-9.872521,0.000000,0.000000,0.000000,0.323046,-2.339127,82.867836,0.000000,0.000000,0.000000,0.085024,-0.314541,0.179786,0.172904,0.034470,-0.154165,-5.442691,0.039227,-5.526047,6023340,3,1,0
1752570438.052682,0.403438,0.361029,-9.669868,0.000000,0.000000,0.000000,0.318841,-2.339151,82.871765,0.000000,0.000000,0.000000,0.246426,-0.461087,0.244798,0.172904,0.034470,-0.154165,-5.393658,0.007355,-5.533402,6023350,3,1,0
1752570438.062682,0.323327,0.517389,-9.402802,0.000000,0.000000,0.000000,0.313887,-2.338012,82.876129,0.000000,0.000000,0.000000,0.269727,-0.440794,0.277523,0.172904,0.034470,-0.154165,-5.376496,-0.017162,-5.540757,6023360,3,1,0
1752570438.072682,0.326285,0.544317,-9.594319,0.000000,0.000000,0.000000,0.310110,-2.337557,82.880592,0.000000,0.000000,0.000000,0.157428,-0.276886,0.240358,0.172904,0.034470,-0.154165,-5.381399,-0.029420,-5.548112,6023370,3,1,0
1752570438.082682,0.374016,0.274963,-9.892422,0.000000,0.000000,0.000000,0.307749,-2.338012,82.883904,0.000000,0.000000,0.000000,0.139947,-0.182519,0.091083,0.172904,0.034470,-0.154165,-5.403464,-0.039227,-5.555468,6023380,3,1,0
1752570438.092682,0.421600,0.144207,-9.843752,0.000000,0.000000,0.000000,0.305719,-2.337716,82.886215,0.000000,0.000000,0.000000,0.279116,-0.193842,0.116600,0.172904,0.034470,-0.154165,-5.464756,-0.056388,-5.562822,6023390,3,1,0
1752570438.102682,0.466506,0.360079,-9.647685,0.000000,0.000000,0.000000,0.303288,-2.336230,82.889900,0.000000,0.000000,0.000000,0.284521,-0.273586,0.275750,0.172904,0.034470,-0.154165,-5.592242,-0.095615,-5.565274,6023400,3,1,0
1752570438.112682,0.362788,0.400702,-9.648049,0.000000,0.000000,0.000000,0.299662,-2.335957,82.894478,0.000000,0.000000,0.000000,0.125311,-0.403932,0.237976,0.172904,0.034444,-0.154169,-5.739342,-0.147100,-5.565274,6023410,3,1,0
1752570438.122682,0.226528,0.248358,-9.813019,0.000000,0.000000,0.000000,0.296486,-2.336529,82.898331,0.000000,0.000000,0.000000,0.112647,-0.340609,0.122877,0.172904,0.034444,-0.154169,-5.854570,-0.178971,-5.560370,6023420,3,1,0
1752570438.132682,0.269252,0.263113,-9.841991,0.000000,0.000000,0.000000,0.293939,-2.336872,82.901276,0.000000,0.000000,0.000000,0.155751,-0.114041,0.157991,0.172904,0.034444,-0.154169,-5.918314,-0.169165,-5.555468,6023430,3,1,0
1752570438.142682,0.389540,0.294867,-9.750993,0.000000,0.000000,0.000000,0.293415,-2.337139,82.904572,0.000000,0.000000,0.000000,0.107508,-0.000902,0.152844,0.172904,0.034444,-0.154169,-5.928120,-0.161810,-5.553016,6023440,3,1,0
1752570438.152682,0.453521,0.229164,-9.771121,0.000000,0.000000,0.000000,0.292990,-2.338075,82.907204,0.000000,0.000000,0.000000,0.083406,-0.079773,0.069308,0.172904,0.034444,-0.154169,-5.906055,-0.161810,-5.548112,6023450,3,1,0
1752570438.162682,0.371761,0.192334,-9.861133,0.000000,0.000000,0.000000,0.291179,-2.338557,82.909363,0.000000,0.000000,0.000000,0.166075,-0.216739,0.056578,0.172904,0.034444,-0.154169,-5.874183,-0.156906,-5.543209,6023460,3,1,0
1752570438.172682,0.267057,0.252383,-9.824924,0.000000,0.000000,0.000000,0.288274,-2.338500,82.911690,0.000000,0.000000,0.000000,0.159716,-0.285434,0.067106,0.172904,0.034444,-0.154169,-5.839860,-0.134841,-5.538306,6023470,3,1,0
1752570438.182682,0.266142,0.287819,-9.732069,0.000000,0.000000,0.000000,0.285578,-2.338961,82.913681,0.000000,0.000000,0.000000,0.073019,-0.150379,-0.033900,0.172904,0.034444,-0.154169,-5.817795,-0.093163,-5.535854,6023480,3,1,0
1752570438.192682,0.343445,0.204241,-9.768931,0.000000,0.000000,0.000000,0.284708,-2.340595,82.914200,0.000000,0.000000,0.000000,-0.046921,0.018437,-0.149937,0.172904,0.034444,-0.154169,-5.837409,-0.012258,-5.543209,6023490,3,1,0
1752570438.202682,0.434394,0.164474,-9.857157,0.000000,0.000000,0.000000,0.284915,-2.343204,82.914131,0.000000,0.000000,0.000000,-0.108927,0.037320,-0.145660,0.172904,0.034444,-0.154169,-5.876635,0.049033,-5.548112,6023500,3,1,0
1752570438.212682,0.457907,0.265252,-9.776197,0.000000,0.000000,0.000000,0.284247,-2.346011,82.914452,0.000000,0.000000,0.000000,-0.091944,-0.118400,-0.114879,0.172906,0.034417,-0.154173,-5.923216,0.053937,-5.548112,6023510,3,1,0
1752570438.222682,0.365665,0.381972,-9.701614,0.000000,0.000000,0.000000,0.283203,-2.348439,82.915436,0.000000,0.000000,0.000000,-0.063867,-0.222738,-0.121615,0.172906,0.034417,-0.154173,-5.950185,0.031872,-5.538306,6023520,3,1,0
1752570438.232682,0.286671,0.343781,-9.797305,0.000000,0.000000,0.000000,0.280361,-2.350801,82.915665,0.000000,0.000000,0.000000,-0.067725,-0.244656,-0.171681,0.172906,0.034417,-0.154173,-5.928120,0.012258,-5.526047,6023530,3,1,0
1752570438.242682,0.271667,0.262611,-9.895776,0.000000,0.000000,0.000000,0.278042,-2.353307,82.915382,0.000000,0.000000,0.000000,-0.091830,-0.123520,-0.202837,0.172906,0.034417,-0.154173,-5.861925,-0.004903,-5.513789,6023540,3,1,0
1752570438.252682,0.383411,0.293255,-9.837548,0.000000,0.000000,0.000000,0.277194,-2.355971,82.914810,0.000000,0.000000,0.000000,-0.075100,0.008879,-0.244114,0.172906,0.034417,-0.154173,-5.778569,-0.022065,-5.499079,6023550,3,1,0
1752570438.262682,0.470665,0.323444,-9.662148,0.000000,0.000000,0.000000,0.276895,-2.358339,82.913490,0.000000,0.000000,0.000000,-0.082092,-0.063449,-0.303910,0.172906,0.034417,-0.154173,-5.695212,-0.039227,-5.486821,6023560,3,1,0
1752570438.272682,0.458247,0.355554,-9.676340,0.000000,0.000000,0.000000,0.274793,-2.361369,82.912476,0.000000,0.000000,0.000000,-0.184461,-0.262153,-0.186222,0.172906,0.034417,-0.154173,-5.616759,-0.046582,-5.472111,6023570,3,1,0
1752570438.282682,0.358150,0.443661,-9.881853,0.000000,0.000000,0.000000,0.271195,-2.365263,82.913071,0.000000,0.000000,0.000000,-0.199450,-0.365098,-0.064753,0.172906,0.034417,-0.154173,-5.538306,-0.044130,-5.459853,6023580,3,1,0
1752570438.292682,0.246015,0.465959,-9.919574,0.000000,0.000000,0.000000,0.267258,-2.368238,82.914040,0.000000,0.000000,0.000000,-0.028637,-0.316826,-0.123889,0.172906,0.034417,-0.154173,-5.462304,-0.044130,-5.450046,6023590,3,1,0
1752570438.302682,0.239198,0.426991,-9.697647,0.000000,0.000000,0.000000,0.264685,-2.369693,82.913910,0.000000,0.000000,0.000000,0.017391,-0.090847,-0.200189,0.172906,0.034417,-0.154173,-5.418174,-0.041678,-5.445142,6023600,3,1,0
1752570438.312682,0.394347,0.401787,-9.584931,0.000000,0.000000,0.000000,0.264640,-2.371664,82.913696,0.000000,0.000000,0.000000,-0.052210,0.079838,-0.127668,0.172902,0.034391,-0.154177,-5.418174,-0.031872,-5.442691,6023610,3,1,0
1752570438.322682,0.485967,0.452796,-9.730506,0.000000,0.000000,0.000000,0.265656,-2.373586,82.914886,0.000000,0.000000,0.000000,0.004030,-0.081132,-0.053362,0.172902,0.034391,-0.154177,-5.427981,-0.014710,-5.445142,6023620,3,1,0
1752570438.332682,0.393520,0.470832,-9.848917,0.000000,0.000000,0.000000,0.263425,-2.374629,82.916313,0.000000,0.000000,0.000000,0.116194,-0.285585,0.026773,0.172902,0.034391,-0.154177,-5.435336,0.041678,-5.447594,6023630,3,1,0
1752570438.342682,0.215285,0.489103,-9.810749,0.000000,0.000000,0.000000,0.259810,-2.374943,82.918724,0.000000,0.000000,0.000000,0.153636,-0.325167,0.091181,0.172902,0.034391,-0.154177,-5.452497,0.085808,-5.447594,6023640,3,1,0
1752570438.352682,0.184762,0.575407,-9.721894,0.000000,0.000000,0.000000,0.257043,-2.374984,82.921318,0.000000,0.000000,0.000000,0.176347,-0.154580,0.095913,0.172902,0.034391,-0.154177,-5.486821,0.085808,-5.445142,6023650,3,1,0
1752570438.362682,0.281460,0.523756,-9.655109,0.000000,0.000000,0.000000,0.256115,-2.375025,82.923843,0.000000,0.000000,0.000000,0.140138,-0.016033,0.081785,0.172902,0.034391,-0.154177,-5.516241,0.053937,-5.437788,6023660,3,1,0
1752570438.372682,0.365504,0.297319,-9.643327,0.000000,0.000000,0.000000,0.255779,-2.375710,82.926102,0.000000,0.000000,0.000000,0.062348,-0.056557,0.090409,0.172902,0.034391,-0.154177,-5.523596,0.022065,-5.430432,6023670,3,1,0
1752570438.382682,0.409123,0.310539,-9.714906,0.000000,0.000000,0.000000,0.254028,-2.377222,82.929306,0.000000,0.000000,0.000000,-0.001739,-0.264401,0.241347,0.172902,0.034391,-0.154177,-5.489273,0.004903,-5.420626,6023680,3,1,0
1752570438.392682,0.356757,0.596752,-9.843388,0.000000,0.000000,0.000000,0.250470,-2.378690,82.933990,0.000000,0.000000,0.000000,0.089694,-0.365883,0.312311,0.172902,0.034391,-0.154177,-5.423077,-0.007355,-5.415723,6023690,3,1,0
1752570438.402682,0.239141,0.548265,-9.843042,0.000000,0.000000,0.000000,0.246752,-2.378822,82.938408,0.000000,0.000000,0.000000,0.204752,-0.319104,0.197959,0.172902,0.034391,-0.154177,-5.356883,-0.022065,-5.413271,6023700,3,1,0
1752570438.412682,0.139373,0.209084,-9.677625,0.000000,0.000000,0.000000,0.244033,-2.378338,82.941452,0.000000,0.000000,0.000000,0.203250,-0.146211,0.136197,0.172899,0.034366,-0.154181,-5.315204,-0.034323,-5.413271,6023710,3,1,0
1752570438.422682,0.268666,0.217729,-9.613350,0.000000,0.000000,0.000000,0.244409,-2.378104,82.945412,0.000000,0.000000,0.000000,0.141619,0.004219,0.262205,0.172899,0.034366,-0.154181,-5.298043,-0.044130,-5.413271,6023720,3,1,0
1752570438.432682,0.436405,0.430443,-9.796198,0.000000,0.000000,0.000000,0.244002,-2.378607,82.949982,0.000000,0.000000,0.000000,0.102282,-0.088042,0.286044,0.172899,0.034366,-0.154181,-5.283333,-0.051485,-5.415723,6023730,3,1,0
1752570438.442682,0.405047,0.370886,-9.954961,0.000000,0.000000,0.000000,0.242323,-2.379455,82.953857,0.000000,0.000000,0.000000,0.090766,-0.207770,0.156921,0.172899,0.034366,-0.154181,-5.280881,-0.061292,-5.423077,6023740,3,1,0
1752570438.452682,0.263592,0.202082,-9.857357,0.000000,0.000000,0.000000,0.239613,-2.379992,82.956703,0.000000,0.000000,0.000000,0.139343,-0.245738,0.129903,0.172899,0.034366,-0.154181,-5.312753,-0.071098,-5.432884,6023750,3,1,0
1752570438.462682,0.193918,0.283333,-9.679715,0.000000,0.000000,0.000000,0.237449,-2.380430,82.960106,0.000000,0.000000,0.000000,0.082283,-0.116727,0.219277,0.172899,0.034366,-0.154181,-5.393658,-0.095615,-5.440239,6023760,3,1,0
1752570438.472682,0.260974,0.422187,-9.601922,0.000000,0.000000,0.000000,0.236903,-2.381938,82.963905,0.000000,0.000000,0.000000,-0.034583,0.017391,0.177345,0.172899,0.034366,-0.154181,-5.469659,-0.134841,-5.445142,6023770,3,1,0
1752570438.482682,0.332067,0.386501,-9.677663,0.000000,0.000000,0.000000,0.236990,-2.384364,82.966438,0.000000,0.000000,0.000000,-0.093635,0.025974,0.035909,0.172899,0.034366,-0.154181,-5.501531,-0.166713,-5.445142,6023780,3,1,0
1752570438.492682,0.353008,0.284158,-9.812105,0.000000,0.000000,0.000000,0.236800,-2.387133,82.968208,0.000000,0.000000,0.000000,-0.085402,-0.028622,0.046791,0.172899,0.034366,-0.154181,-5.489273,-0.191230,-5.447594,6023790,3,1,0
1752570438.502682,0.309609,0.320763,-9.776332,0.000000,0.000000,0.000000,0.235777,-2.389076,82.970566,0.000000,0.000000,0.000000,0.063075,-0.118298,0.085858,0.172899,0.034366,-0.154181,-5.452497,-0.208391,-5.450046,6023800,3,1,0
1752570438.512682,0.244767,0.465143,-9.605861,0.000000,0.000000,0.000000,0.234223,-2.389544,82.972870,0.000000,0.000000,0.000000,0.136487,-0.103900,0.033015,0.172899,0.034343,-0.154184,-5.435336,-0.210843,-5.457401,6023810,3,1,0
1752570438.522682,0.259069,0.418414,-9.582354,0.000000,0.000000,0.000000,0.234317,-2.390105,82.974663,0.000000,0.000000,0.000000,0.063847,-0.016378,-0.074349,0.172899,0.034343,-0.154184,-5.462304,-0.176520,-5.467207,6023820,3,1,0
1752570438.532682,0.275012,0.198888,-9.691001,0.000000,0.000000,0.000000,0.233834,-2.391510,82.975227,0.000000,0.000000,0.000000,0.024839,-0.047316,-0.072645,0.172899,0.034343,-0.154184,-5.481917,-0.122583,-5.474563,6023830,3,1,0
1752570438.542682,0.335787,0.201081,-9.804366,0.000000,0.000000,0.000000,0.232646,-2.393054,82.976768,0.000000,0.000000,0.000000,0.002292,-0.131325,0.048003,0.172899,0.034343,-0.154184,-5.499079,-0.083357,-5.479465,6023840,3,1,0
1752570438.552682,0.347721,0.360437,-9.817200,0.000000,0.000000,0.000000,0.230718,-2.394728,82.978897,0.000000,0.000000,0.000000,0.043898,-0.198009,0.006659,0.172899,0.034343,-0.154184,-5.528499,-0.034323,-5.486821,6023850,3,1,0
1752570438.562682,0.274138,0.419873,-9.665520,0.000000,0.000000,0.000000,0.228415,-2.395389,82.979950,0.000000,0.000000,0.000000,0.158845,-0.157986,-0.109605,0.172899,0.034343,-0.154184,-5.582436,0.019613,-5.496628,6023860,3,1,0
1752570438.572682,0.249277,0.340137,-9.549079,0.000000,0.000000,0.000000,0.227054,-2.395387,82.980293,0.000000,0.000000,0.000000,0.137599,-0.079826,-0.106104,0.172899,0.034343,-0.154184,-5.631469,0.031872,-5.499079,6023870,3,1,0
1752570438.582682,0.261619,0.282293,-9.700101,0.000000,0.000000,0.000000,0.225777,-2.396349,82.981232,0.000000,0.000000,0.000000,0.035858,-0.140066,-0.023059,0.172899,0.034343,-0.154184,-5.655985,0.017162,-5.499079,6023880,3,1,0
1752570438.592682,0.263250,0.335528,-9.876409,0.000000,0.000000,0.000000,0.223578,-2.397701,82.982857,0.000000,0.000000,0.000000,0.068250,-0.228454,-0.009992,0.172899,0.034343,-0.154184,-5.648630,-0.009807,-5.496628,6023890,3,1,0
1752570438.602682,0.238616,0.392992,-9.811375,0.000000,0.000000,0.000000,0.221084,-2.398320,82.984200,0.000000,0.000000,0.000000,0.137761,-0.159416,-0.053780,0.172899,0.034343,-0.154184,-5.619211,-0.046582,-5.491724,6023900,3,1,0
1752570438.612682,0.278338,0.418474,-9.705306,0.000000,0.000000,0.000000,0.220100,-2.398723,82.984894,0.000000,0.000000,0.000000,0.110531,0.011299,-0.131999,0.172898,0.034322,-0.154188,-5.587339,-0.088260,-5.484369,6023910,3,1,0
1752570438.622682,0.357088,0.367351,-9.688195,0.000000,0.000000,0.000000,0.220972,-2.399286,82.985229,0.000000,0.000000,0.000000,0.127655,0.010018,-0.160086,0.172898,0.034322,-0.154188,-5.560370,-0.120131,-5.477014,6023920,3,1,0
1752570438.632682,0.321463,0.323789,-9.753628,0.000000,0.000000,0.000000,0.220039,-2.399527,82.985474,0.000000,0.000000,0.000000,0.147156,-0.166602,-0.084314,0.172898,0.034322,-0.154188,-5.530951,-0.132390,-5.469659,6023930,3,1,0
1752570438.642682,0.225069,0.375315,-9.802458,0.000000,0.000000,0.000000,0.217051,-2.399785,82.986740,0.000000,0.000000,0.000000,0.178584,-0.317482,-0.030877,0.172898,0.034322,-0.154188,-5.511337,-0.129938,-5.467207,6023940,3,1,0
1752570438.652682,0.145141,0.461860,-9.722038,0.000000,0.000000,0.000000,0.213863,-2.399398,82.987953,0.000000,0.000000,0.000000,0.183661,-0.194554,-0.053298,0.172898,0.034322,-0.154188,-5.511337,-0.115228,-5.469659,6023950,3,1,0
1752570438.662682,0.249386,0.505828,-9.714120,0.000000,0.000000,0.000000,0.212851,-2.400052,82.989105,0.000000,0.000000,0.000000,0.048453,0.028437,-0.036536,0.172898,0.034322,-0.154188,-5.530951,-0.117680,-5.472111,6023960,3,1,0
1752570438.672682,0.408360,0.419352,-9.823517,0.000000,0.000000,0.000000,0.213234,-2.401509,82.990173,0.000000,0.000000,0.000000,0.017972,0.042141,-0.072482,0.172898,0.034322,-0.154188,-5.557919,-0.122583,-5.464756,6023970,3,1,0
1752570438.682682,0.378843,0.285880,-9.799221,0.000000,0.000000,0.000000,0.212570,-2.403010,82.990814,0.000000,0.000000,0.000000,0.044558,-0.149085,-0.066113,0.172898,0.034322,-0.154188,-5.587339,-0.117680,-5.457401,6023980,3,1,0
1752570438.692682,0.249930,0.440259,-9.731035,0.000000,0.000000,0.000000,0.209547,-2.404094,82.992691,0.000000,0.000000,0.000000,0.069400,-0.368653,0.121559,0.172898,0.034322,-0.154188,-5.626566,-0.102970,-5.452497,6023990,3,1,0
1752570438.702682,0.148618,0.617639,-9.793161,0.000000,0.000000,0.000000,0.205465,-2.405120,82.996132,0.000000,0.000000,0.000000,0.067490,-0.324707,0.150080,0.172898,0.034322,-0.154188,-5.648630,-0.107873,-5.447594,6024000,3,1,0
1752570438.712682,0.134614,0.473182,-9.857828,0.000000,0.000000,0.000000,0.203263,-2.406176,82.998627,0.000000,0.000000,0.000000,0.072613,-0.032108,0.023015,0.172896,0.034302,-0.154191,-5.660889,-0.125035,-5.440239,6024010,3,1,0
1752570438.722682,0.244987,0.297483,-9.798781,0.000000,0.000000,0.000000,0.204980,-2.406898,83.000404,0.000000,0.000000,0.000000,0.084358,0.205297,0.004069,0.172896,0.034302,-0.154191,-5.651083,-0.134841,-5.430432,6024020,3,1,0
1752570438.732682,0.384936,0.428277,-9.682762,0.000000,0.000000,0.000000,0.206787,-2.407825,83.002495,0.000000,0.000000,0.000000,0.082104,0.121781,0.128830,0.172896,0.034302,-0.154191,-5.604501,-0.127486,-5.418174,6024030,3,1,0
1752570438.742682,0.351410,0.571400,-9.692165,0.000000,0.000000,0.000000,0.206173,-2.408660,83.005775,0.000000,0.000000,0.000000,0.091525,-0.230990,0.181990,0.172896,0.034302,-0.154191,-5.526047,-0.112776,-5.410819,6024040,3,1,0
1752570438.752682,0.176216,0.455218,-9.834257,0.000000,0.000000,0.000000,0.202376,-2.409348,83.009293,0.000000,0.000000,0.000000,0.131780,-0.377889,0.181628,0.172896,0.034302,-0.154191,-5.462304,-0.063743,-5.405916,6024050,3,1,0
1752570438.762682,0.092791,0.265741,-9.878071,0.000000,0.000000,0.000000,0.199092,-2.409467,83.012741,0.000000,0.000000,0.000000,0.157988,-0.200608,0.159449,0.172896,0.034302,-0.154191,-5.445142,0.019613,-5.413271,6024060,3,1,0
1752570438.772682,0.199588,0.311326,-9.742162,0.000000,0.000000,0.000000,0.198040,-2.409901,83.015663,0.000000,0.000000,0.000000,0.104817,0.031807,0.114039,0.172896,0.034302,-0.154191,-5.450046,0.063743,-5.415723,6024070,3,1,0
1752570438.782682,0.395934,0.489188,-9.680288,0.000000,0.000000,0.000000,0.198964,-2.410453,83.018372,0.000000,0.000000,0.000000,0.154659,0.123889,0.140592,0.172896,0.034302,-0.154191,-5.445142,0.080905,-5.413271,6024080,3,1,0
1752570438.792682,0.409680,0.433087,-9.795774,0.000000,0.000000,0.000000,0.199211,-2.410308,83.021370,0.000000,0.000000,0.000000,0.197705,-0.074098,0.139377,0.172896,0.034302,-0.154191,-5.432884,0.098067,-5.413271,6024090,3,1,0
1752570438.802682,0.244973,0.258070,-9.873790,0.000000,0.000000,0.000000,0.197235,-2.409946,83.024300,0.000000,0.000000,0.000000,0.242760,-0.213563,0.121292,0.172896,0.034302,-0.154191,-5.450046,0.129938,-5.418174,6024100,3,1,0
1752570438.812682,0.162072,0.295278,-9.761994,0.000000,0.000000,0.000000,0.195253,-2.408798,83.027168,0.000000,0.000000,0.000000,0.304299,-0.095832,0.125394,0.172895,0.034283,-0.154194,-5.506434,0.127486,-5.423077,6024110,3,1,0
1752570438.822682,0.173741,0.409580,-9.670308,0.000000,0.000000,0.000000,0.195503,-2.407548,83.030151,0.000000,0.000000,0.000000,0.253205,0.000702,0.075672,0.172895,0.034283,-0.154194,-5.553016,0.098067,-5.420626,6024120,3,1,0
1752570438.832682,0.218792,0.372197,-9.758054,0.000000,0.000000,0.000000,0.195307,-2.407119,83.032249,0.000000,0.000000,0.000000,0.192520,0.012428,0.057447,0.172895,0.034283,-0.154194,-5.562822,0.063743,-5.415723,6024130,3,1,0
1752570438.842682,0.271069,0.327300,-9.858744,0.000000,0.000000,0.000000,0.195334,-2.406780,83.034554,0.000000,0.000000,0.000000,0.256747,0.044479,0.089347,0.172895,0.034283,-0.154194,-5.535854,0.026968,-5.410819,6024140,3,1,0
1752570438.852682,0.318143,0.331867,-9.794732,0.000000,0.000000,0.000000,0.195667,-2.405354,83.036880,0.000000,0.000000,0.000000,0.350255,0.063095,0.050273,0.172895,0.034283,-0.154194,-5.486821,-0.007355,-5.408368,6024150,3,1,0
1752570438.862682,0.314798,0.276695,-9.666305,0.000000,0.000000,0.000000,0.195900,-2.403554,83.038498,0.000000,0.000000,0.000000,0.322371,-0.001646,-0.033443,0.172895,0.034283,-0.154194,-5.430432,-0.041678,-5.408368,6024160,3,1,0
1752570438.872682,0.222966,0.226704,-9.700513,0.000000,0.000000,0.000000,0.194684,-2.402507,83.039673,0.000000,0.000000,0.000000,0.245027,-0.176439,-0.002567,0.172895,0.034283,-0.154194,-5.369141,-0.061292,-5.408368,6024170,3,1,0
1752570438.882682,0.132978,0.342547,-9.853723,0.000000,0.000000,0.000000,0.192224,-2.401869,83.042015,0.000000,0.000000,0.000000,0.241661,-0.215696,0.139639,0.172895,0.034283,-0.154194,-5.298043,-0.066195,-5.410819,6024180,3,1,0
1752570438.892682,0.135772,0.446495,-9.837242,0.000000,0.000000,0.000000,0.190517,-2.401040,83.045204,0.000000,0.000000,0.000000,0.257713,-0.031459,0.093161,0.172895,0.034283,-0.154194,-5.226944,-0.063743,-5.413271,6024190,3,1,0
1752570438.902682,0.247665,0.300538,-9.714050,0.000000,0.000000,0.000000,0.191245,-2.400456,83.046494,0.000000,0.000000,0.000000,0.159893,0.204361,-0.118825,0.172895,0.034283,-0.154194,-5.180363,-0.058840,-5.418174,6024200,3,1,0
1752570438.912682,0.417694,0.150497,-9.749407,0.000000,0.000000,0.000000,0.193304,-2.401673,83.046417,0.000000,0.000000,0.000000,-0.041747,0.191813,-0.121415,0.172896,0.034265,-0.154196,-5.177911,-0.049033,-5.427981,6024210,3,1,0
1752570438.922682,0.428504,0.256300,-9.896572,0.000000,0.000000,0.000000,0.194430,-2.404107,83.047791,0.000000,0.000000,0.000000,-0.061456,-0.087055,0.021717,0.172896,0.034265,-0.154196,-5.199976,-0.061292,-5.435336,6024220,3,1,0
