time_stamp,data_value
1752570370.989795,1.038716
1752570370.990358,1.038716
1752570371.010074,0.912811
1752570371.010359,0.912811
1752570371.030627,0.849858
1752570371.050872,0.849858
1752570371.070543,0.849858
1752570371.090873,0.849858
1752570371.110408,0.818382
1752570371.110562,0.818382
1752570371.130809,0.755430
1752570371.151573,0.692477
1752570371.153665,0.692477
1752570371.171076,0.629525
1752570371.190740,0.566572
1752570371.210684,0.566572
1752570371.230561,0.566572
1752570371.253721,0.566572
1752570371.271540,0.566572
1752570371.290760,0.566572
1752570371.311054,0.535096
1752570371.330932,0.503620
1752570371.351358,0.472144
1752570371.371859,0.440667
1752570371.391548,0.409191
1752570371.392843,0.409191
1752570371.410634,0.409191
1752570371.410831,0.409191
1752570371.430929,0.377715
1752570371.450071,0.346239
1752570371.470248,0.346239
1752570371.490269,0.314762
1752570371.510388,0.314762
1752570371.530455,0.283286
1752570371.550611,0.283286
1752570371.570390,0.283286
1752570371.589978,0.251810
1752570371.610194,0.251810
1752570371.630700,0.251810
1752570371.631124,0.251810
1752570371.650254,0.251810
1752570371.670512,0.220334
1752570371.690599,0.220334
1752570371.710273,0.220334
1752570371.730949,0.220334
1752570371.750551,0.188857
1752570371.770098,0.188857
1752570371.791783,0.188857
1752570371.792367,0.188857
1752570371.809812,0.188857
1752570371.830260,0.188857
1752570371.830564,0.188857
1752570371.849997,0.188857
1752570371.870150,0.157381
1752570371.890245,0.157381
1752570371.910330,0.157381
1752570371.930526,0.157381
1752570371.950506,0.157381
1752570371.970147,0.157381
1752570371.990558,0.157381
1752570372.010556,0.157381
1752570372.031285,0.157381
1752570372.052453,0.125905
1752570372.057158,0.125905
1752570372.070469,0.125905
1752570372.090636,0.125905
1752570372.090837,0.125905
1752570372.110450,0.125905
1752570372.130634,0.125905
1752570372.150490,0.125905
1752570372.172146,0.125905
1752570372.190323,0.125905
1752570372.210454,0.125905
1752570372.230564,0.125905
1752570372.250940,0.125905
1752570372.270504,0.125905
1752570372.270919,0.125905
1752570372.289995,0.125905
1752570372.290352,0.125905
1752570372.312465,0.094429
1752570372.330663,0.094429
1752570372.351901,0.094429
1752570372.370518,0.094429
1752570372.389987,0.094429
1752570372.390139,0.094429
1752570372.410410,0.094429
1752570372.410991,0.094429
1752570372.430531,0.094429
1752570372.430844,0.094429
1752570372.450325,0.094429
1752570372.470484,0.094429
1752570372.471898,0.094429
1752570372.491611,0.094429
1752570372.512684,0.094429
1752570372.530848,0.094429
1752570372.550858,0.094429
1752570372.571588,0.094429
1752570372.590950,0.094429
1752570372.591768,0.094429
1752570372.611167,0.094429
1752570372.630858,0.094429
1752570372.650682,0.094429
1752570372.670722,0.094429
1752570372.690484,0.094429
1752570372.711601,0.094429
1752570372.712209,0.094429
1752570372.731408,0.062952
1752570372.731926,0.062952
1752570372.750848,0.062952
1752570372.769883,0.062952
1752570372.789996,0.062952
1752570372.809955,0.062952
1752570372.831045,0.062952
1752570372.832091,0.062952
1752570372.850250,0.062952
1752570372.871051,0.062952
1752570372.872880,0.062952
1752570372.889959,0.062952
1752570372.909822,0.062952
1752570372.930340,0.062952
1752570372.950417,0.062952
1752570372.969811,0.062952
1752570372.970701,0.062952
1752570372.991387,0.062952
1752570373.011438,0.062952
1752570373.030726,0.062952
1752570373.049802,0.062952
1752570373.050578,0.062952
1752570373.070376,0.062952
1752570373.089931,0.062952
1752570373.090717,0.062952
1752570373.109942,0.062952
1752570373.110322,0.062952
1752570373.132507,0.062952
1752570373.149932,0.062952
1752570373.170009,0.062952
